,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,6.41,5.72,5.56,5.36,4.64,3.58,3.20,3.21,3.34,3.39
Days Sales Outstanding,56.93,63.76,65.69,68.16,78.65,101.95,113.95,113.87,109.23,107.76
Inventory Turnover,0,0,0,0,0,0,0,0,0,0
Days Inventory Outstanding,0,0,0,0,0,0,0,0,0,0
Accounts Payable Turnover,156.97,153.02,100.13,163.71,251.30,104.41,56.78,28.11,25.90,28.39
Accounts Payable Turnover Days,2.33,2.39,3.65,2.23,1.45,3.50,6.43,12.98,14.09,12.86
Cash Conversion Cycle,54.60,61.37,62.05,65.93,77.20,98.45,107.53,100.89,95.13,94.90
Inventory to Cash Days,56.93,63.76,65.69,68.16,78.65,101.95,113.95,113.87,109.23,107.76
Inventories,0,0,0,0,0,0,0,0,0,0
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,0,0,0,0,0,0,0,0,0,0
