,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,578,637,662,696,782,915,974,1122,1769,2019
"+ Cash, Cash Equivalents & STI",8,15,13,22,30,16,29,34,24,46
+ Cash & Cash Equivalents,8,15,13,22,30,16,29,34,24,46
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,125,141,157,166,196,208,227,289,377,351
"+ Accounts Receivable, Net",45,51,54,61,77,69,77,122,155,128
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",80,90,103,105,120,138,150,167,221,223
+ Inventories,429,467,474,486,536,673,702,781,1339,1591
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,1339,1591
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,429,467,474,486,536,673,702,781,0,0
+ Other ST Assets,15,15,17,21,20,19,16,18,29,31
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,246,256,274,299,319,326,510,618,1461,1546
"+ Property, Plant & Equip, Net",52,56,70,83,101,107,128,144,229,252
"+ Property, Plant & Equip",130,146,168,193,224,249,289,314,421,463
- Accumulated Depreciation,78,89,98,109,123,142,161,170,191,212
+ LT Investments & Receivables,1,1,1,1,1,1,1,1,1,1
+ LT Investments,1,1,1,1,1,1,1,1,1,1
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,192,198,203,214,217,217,381,472,1230,1293
+ Total Intangible Assets,182,186,185,198,203,200,200,280,1001,997
+ Goodwill,172,174,173,185,189,188,189,268,688,692
+ Other Intangible Assets,10,12,12,13,13,12,11,12,313,305
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,10,12,19,16,14,17,181,192,229,296
Total Assets,824,893,936,994,1101,1241,1483,1740,3230,3565
+ Payables & Accruals,264,290,303,295,311,296,323,410,664,575
+ Accounts Payable,215,236,247,231,245,238,262,267,399,407
+ Accrued Taxes,7,7,9,8,8,8,10,21,107,16
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,42,47,48,56,58,50,51,123,158,152
+ ST Debt,0,2,2,1,11,9,68,73,81,101
+ ST Borrowings,0,2,2,1,11,9,12,12,12,25
+ ST Finance Leases,0,0,0,0,0,0,56,61,69,75
+ Other ST Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,0,0,0,0,0,0,0,0,0,0
Total Current Liabilities,264,292,305,296,322,306,391,483,744,676
+ LT Debt,246,319,328,437,509,658,622,551,1347,1560
+ LT Borrowings,246,319,328,437,509,658,500,404,1172,1362
+ LT Finance Leases,0,0,0,0,0,0,122,147,175,199
+ Other LT Liabilities,27,37,47,56,48,54,61,66,67,94
+ Accrued Liabilities,19,24,30,34,25,29,33,28,36,59
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,8,14,18,21,23,25,28,38,32,35
Total Noncurrent Liabilities,274,357,375,493,556,712,682,617,1414,1655
Total Liabilities,538,649,680,789,878,1017,1073,1100,2159,2330
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,311,339,374,403,427,453,485,520,552,576
+ Common Stock,0,0,0,0,0,0,0,0,0,0
+ Additional Paid in Capital,311,339,374,403,427,453,485,520,552,576
- Treasury Stock,0,0,0,0,0,0,0,0,0,0
+ Retained Earnings,-27,-91,-105,-184,-196,-219,-65,134,527,653
+ Other Equity,3,-4,-14,-14,-7,-11,-10,-14,-7,6
Equity Before Minority Interest,286,244,256,205,223,224,410,639,1071,1235
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
Total Equity,286,244,256,205,223,224,410,639,1071,1235
Total Liabilities & Equity,824,893,936,994,1101,1241,1483,1740,3230,3565
Shares Outstanding,45,44,43,41,40,40,40,40,40,39
Capital Leases - Total,0,0,0,0,0,0,178,208,244,274
Net Debt,238,306,316,416,490,650,483,382,1159,1341
Net Debt to Equity,83.31,125.23,123.75,202.76,219.46,290.89,117.71,59.72,108.18,108.58
Tangible Common Equity Ratio,16,8,9,1,2,2,16,25,3,9
Current Ratio,2.19,2.18,2.17,2.35,2.43,2.99,2.49,2.32,2.38,2.99
Cash Conversion Cycle,65.82,59.68,57.92,56.70,60.43,73.65,79.06,72.25,86.08,101.63
Number of Employees,3600,3700,3800,3900,4000,4000,4500,4500,5500,6000
