,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,4040,4570,4571,4949,4925,4892,6419,6925,6647,6494
ST Debt,6,8,1007,29,12,508,613,4,10,17
LT Debt,4033,4563,3564,4921,4913,4384,5807,6921,6638,6477
Total Debt/EBITDA,1.88,2.04,2.07,2.15,2.10,2.04,2.73,3.80,2.76,2.82
Net Debt/EBITDA,0.62,0.97,0.89,0.85,0.48,0.52,0.36,0.12,0.16,0.57
Total Debt/EBIT,2.16,2.35,2.38,2.46,2.39,2.29,3.02,4.33,3.02,3.12
Net Debt/EBIT,0.71,1.12,1.02,0.97,0.55,0.58,0.40,0.13,0.17,0.63
EBITDA to Interest Expense,10.91,16.69,12.21,13.77,10.43,9.00,9.63,8.21,10.19,11.04
EBITDA-CapEx/Interest Expense,9.84,15.10,11.09,12.78,9.74,8.27,9.22,7.87,7.38,10.66
EBIT to Interest Expense,9.47,14.50,10.60,12.02,9.17,8.01,8.69,7.21,9.30,9.99
Interest Expense,197,134,181,167,225,266,244,222,236,209
Common Equity/Total Assets,40.82,44.70,46.30,24.70,25.09,28.68,29.31,29.79,31.82,36.23
Long-Term Debt/Equity (%),99.15,137.37,123.35,185.01,155.86,141.11,172.11,193.50,175.90,155.71
Long-Term Debt/Capital (%),29.78,31.08,23.38,44.06,41.93,35.04,39.26,44.22,40.99,37.69
Long-Term Debt/Total Assets (%),18.25,21.16,16.12,21.24,19.71,17.81,21.68,25.03,23.35,23.99
Total Debt/Equity (%),99.31,137.60,158.19,186.09,156.23,157.45,190.27,193.61,176.15,156.12
Total Debt/Capital (%),29.82,31.14,29.98,44.31,42.03,39.10,43.40,44.24,41.05,37.79
Total Debt/Total Assets (%),18.28,21.20,20.67,21.37,19.75,19.87,23.97,25.05,23.39,24.05
Net Debt to Equity,32.68,65.70,68.03,73.21,35.81,39.89,24.86,5.89,10.03,31.54
Net Debt/Capital (%),12.27,17.76,15.55,23.84,14.25,13.99,8.00,2.10,3.48,10.17
EBITDA,2152,2239,2211,2302,2342,2398,2354,1821,2410,2303
EBITDA-CapEx,1940,2026,2009,2136,2186,2202,2252,1746,1744,2225
Operating Income (Loss),1867,1944,1920,2009,2060,2134,2122,1599,2198,2083
