,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,258,247,240,235,230,224,217,215,209,203
Diluted Weighted Avg Shares,260,255,245,239,234,228,221,216,216,207
Basic Weighted Avg Shares,259,254,244,238,232,227,220,216,214,206
Revenue per Share,56.33,60.33,61.98,64.80,65.75,67.48,68.03,61.09,66.68,69.50
EBITDA per Share,8.31,8.82,9.05,9.68,10.08,10.58,10.71,8.45,11.25,11.20
Operating Income per Share,7.21,7.66,7.86,8.44,8.87,9.42,9.66,7.42,10.26,10.13
"Basic EPS, GAAP",3.83,4.35,4.48,4.83,4.69,5.85,6.09,4.38,6.57,6.40
Basic EPS from Cont Ops,4.29,4.86,4.93,5.24,5.13,6.36,6.53,4.73,7.03,6.83
"Diluted EPS, GAAP",3.81,4.32,4.46,4.80,4.65,5.83,6.06,4.37,6.53,6.36
Diluted EPS from Cont Ops,4.27,4.83,4.91,5.21,5.10,6.33,6.50,4.72,6.99,6.78
Dividend per Share,1.23,1.84,2.03,2.12,2.22,2.42,2.57,2.61,2.76,2.83
Cash Flow per Share,6.99,5.82,8.90,8.12,8.71,7.60,8.44,8.00,9.08,4.51
Free Cash Flow per Basic Share,6.17,4.98,8.07,7.42,8.04,6.74,7.98,7.65,5.97,4.13
Cash & Equivalents per Share,10.59,9.69,10.93,12.88,16.50,16.34,19.85,26.05,25.43,21.42
Book Value per Share,35.02,39.06,42.71,24.38,27.18,31.54,36.16,38.30,43.25,48.27
Tangible Book Value per Share,-20.32,-23.88,-25.58,-28.73,-28.48,-29.75,-29.50,-29.45,-29.95,-29.05
