,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.22,0.20,0.18,0.22,0.25,0.24,0.27,0.36,0.33,0.29
Current Ratio,0.95,0.93,0.84,0.91,0.93,0.90,0.91,1.00,0.98,0.97
Quick Ratio,0.76,0.74,0.69,0.75,0.79,0.74,0.76,0.86,0.85,0.83
CFO/Avg Current Liab,0.15,0.12,0.17,0.14,0.14,0.11,0.12,0.11,0.12,0.06
Common Equity/Total Assets,40.82,44.70,46.30,24.70,25.09,28.68,29.31,29.79,31.82,36.23
Long-Term Debt/Equity (%),99.15,137.37,123.35,185.01,155.86,141.11,172.11,193.50,175.90,155.71
Long-Term Debt/Capital (%),29.78,31.08,23.38,44.06,41.93,35.04,39.26,44.22,40.99,37.69
Long-Term Debt/Total Assets (%),18.25,21.16,16.12,21.24,19.71,17.81,21.68,25.03,23.35,23.99
Total Debt/Equity (%),99.31,137.60,158.19,186.09,156.23,157.45,190.27,193.61,176.15,156.12
Total Debt/Capital (%),29.82,31.14,29.98,44.31,42.03,39.10,43.40,44.24,41.05,37.79
Total Debt/Total Assets (%),18.28,21.20,20.67,21.37,19.75,19.87,23.97,25.05,23.39,24.05
CFO/Total Liabilities,10.03,8.10,11.30,9.42,9.29,8.01,7.93,7.16,7.89,4.06
CFO/CapEx,8.53,6.93,10.72,11.67,12.97,8.80,18.16,22.87,2.92,11.85
Altman's Z-Score,3.18,3.39,3.10,2.65,2.40,2.49,2.29,2.02,2.21,2.46
