,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,19060,19144,18368,19975,16758,16192,17566,13306,15423,16534
- Cash & Cash Equivalents,2711,2388,2605,3002,3796,3652,4306,5601,5317,4282
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,486,471,437,498,537,560,520,493,504,907
+ Total Debt,4040,4570,4571,4949,4925,4892,6419,6925,6647,6494
Enterprise Value,20856,21795,20756,22399,18424,17986,20195,15124,17257,19592
Total Capital,13546,14678,15246,11169,11717,12512,14790,15653,16194,17185
Total Debt/Capital (%),29.82,31.14,29.98,44.31,42.03,39.10,43.40,44.24,41.05,37.79
Total Debt / EV,0.19,0.21,0.22,0.22,0.27,0.27,0.32,0.46,0.39,0.33
EV/Sales,1.43,1.42,1.37,1.45,1.21,1.18,1.35,1.15,1.21,1.37
EV/EBITDA,9.69,9.74,9.39,9.73,7.87,7.50,8.58,8.30,7.16,8.51
EV/EBIT,11.17,11.21,10.81,11.15,8.94,8.43,9.52,9.46,7.85,9.40
EV/Cash Flow to Firm,10.76,13.91,9.05,10.96,8.51,9.37,9.92,8.02,8.13,18.20
EV/Free Cash Flow to Firm,9.70,12.25,8.31,10.14,7.94,8.50,9.44,7.71,6.19,16.97
Diluted Market Cap,19267,19811,18790,20358,17035,16460,17873,13381,15903,16885
Diluted Enterprise Value,21082,22465,21192,22803,18701,18259,20506,15198,17737,20004
EV per Share,80.96,88.35,86.59,95.44,80.07,80.33,93.02,70.34,82.53,96.66
TTM Sales,14585,15318,15134,15417,15274,15290,14954,13171,14289,14289
TTM EBITDA,2152,2239,2211,2302,2342,2398,2354,1821,2410,2303
TTM Operating Income,1867,1944,1920,2009,2060,2134,2122,1599,2198,2083
TTM Cash Flow to Firm,1939,1567,2294,2044,2165,1920,2037,1886,2124,1076
TTM Free Cash Flow to Firm,2151,1780,2497,2209,2321,2116,2139,1962,2790,1155
