,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,3.62,1.85,2.27,2.21,2.88,1.95,5.13,2.79,1.23,0.73
Current Ratio,5.02,2.62,3.43,3.29,3.99,2.49,6.69,3.60,2.48,1.28
Quick Ratio,4.36,2.25,2.90,2.75,3.43,2.23,6.00,3.18,1.82,0.98
CFO/Avg Current Liab,1.23,0.96,0.99,1.05,1.21,0.90,0.85,1.13,0.47,0.20
Common Equity/Total Assets,6.94,16.87,27.78,34.75,42.95,44.33,55.62,62.29,36.06,9.34
Long-Term Debt/Equity (%),54.74,67.46,54.94,46.15,41.56,23.15,39.80,28.63,22.99,33.81
Long-Term Debt/Capital (%),77.84,53.22,48.02,37.00,32.89,17.22,30.86,20.43,30.76,48.26
Long-Term Debt/Total Assets (%),27.80,29.57,27.54,24.48,22.48,12.79,25.10,17.72,16.23,18.21
Total Debt/Equity (%),56.65,88.26,59.00,56.02,46.98,51.94,40.78,39.52,23.65,52.72
Total Debt/Capital (%),80.56,69.63,51.56,44.91,37.17,38.63,31.61,28.19,31.64,75.25
Total Debt/Total Assets (%),28.77,38.68,29.57,29.71,25.41,28.70,25.71,24.46,16.69,28.40
CFO/Total Liabilities,26.01,26.74,35.86,34.18,36.26,36.67,38.88,37.36,12.17,6.93
CFO/CapEx,4.27,3.52,4.60,2.53,2.80,3.86,5.03,5.71,2.62,0.84
Altman's Z-Score,7.77,10.96,11.95,8.14,10.44,10.77,13.39,13.42,10.92,4.84
