,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,6.26,7.05,6.58,6.26,6.95,7.21,6.52,6.11,7.98,6.95
Days Sales Outstanding,58.29,51.81,55.49,58.35,52.54,50.65,55.99,59.73,45.77,52.51
Inventory Turnover,3.26,3.27,2.90,2.56,2.92,2.87,2.89,2.83,3.42,3.23
Days Inventory Outstanding,112.10,111.78,125.73,142.36,124.79,127.03,126.36,128.77,106.81,113.10
Accounts Payable Turnover,7.24,7.69,6.76,5.49,6.44,6.31,6.30,6.15,5.46,5.60
Accounts Payable Turnover Days,50.40,47.48,53.98,66.44,56.71,57.81,57.93,59.33,66.83,65.22
Cash Conversion Cycle,119.98,116.11,127.25,134.27,120.62,119.87,124.42,129.17,85.75,100.40
Inventory to Cash Days,-53.81,-59.98,-70.24,-84.01,-72.25,-76.38,-70.37,-69.05,-61.05,-60.59
Inventories,154,191,271,300,333,386,359,372,431,568
Raw Materials,57,70,98,102,93,117,108,106,92,247
Work In Process,70,94,138,161,188,218,225,244,312,386
Finished Goods,27,27,35,37,52,51,26,22,27,28
Other Inventory,0,0,0,0,0,0,0,0,78,0
