,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,13253,14281,13545,13153,13836,14668,12562,11790,12733,14188
+ Sales & Services Revenue,13253,14281,13545,13153,13836,14668,12562,11790,12733,14188
- Cost of Revenue,7240,7679,7224,6899,8100,8626,7046,6906,7616,8831
+ Cost of Goods & Services,7240,7679,7224,6899,8100,8626,7046,6906,7616,8831
Gross Profit,6013,6601,6322,6254,5736,6042,5516,4884,5117,5357
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,4281,4578,4346,4299,3790,3969,3551,3309,3416,3654
"+ Selling, General & Admin",4281,4578,4346,4299,3790,3969,3551,3309,3416,3654
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),1732,2024,1976,1955,1946,2074,1965,1575,1701,1703
- Non-Operating (Income) Loss,434,325,658,304,184,269,234,414,287,360
"+ Interest Expense, Net",252,245,234,244,235,207,191,276,206,235
+ Interest Expense,262,257,244,265,255,222,214,290,218,244
- Interest Income,11,11,10,21,20,15,24,15,12,9
+ Other Non-Op (Income) Loss,182,80,425,60,-51,62,43,138,81,125
Pretax Income,1298,1698,1318,1650,1762,1805,1732,1161,1414,1343
- Income Tax Expense (Benefit),325,476,301,403,244,364,289,177,270,235
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,974,1222,1017,1247,1519,1440,1443,985,1144,1109
- Net Extraordinary Losses (Gains),12,39,30,35,28,22,-99,2207,28,34
+ Discontinued Operations,0,0,0,0,0,179,133,-2172,0,0
+ Extraord. & Accounting Changes,12,39,30,35,28,-156,-232,4380,28,34
Income (Loss) Incl. MI,962,1183,987,1212,1491,1418,1542,-1222,1116,1075
- Minority Interest,-6,-19,-15,-17,-14,-11,-17,-17,-14,-17
"Net Income, GAAP",968,1203,1002,1230,1505,1429,1559,-1205,1130,1092
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",968,1203,1002,1230,1505,1429,1559,-1205,1130,1092
Basic Weighted Avg Shares,300,300,296,293,290,289,288,287,286,285
"Basic EPS, GAAP",3.23,4.01,3.38,4.20,5.20,4.95,5.41,-4.20,3.95,3.83
Basic EPS from Cont Ops,3.25,4.07,3.43,4.26,5.24,4.99,5.01,3.43,4.00,3.89
Diluted Weighted Avg Shares,306,306,301,297,294,293,293,290,289,287
"Diluted EPS, GAAP",3.16,3.93,3.32,4.14,5.12,4.88,5.33,-4.15,3.91,3.81
Diluted EPS from Cont Ops,3.18,4.00,3.37,4.20,5.17,4.92,4.93,3.39,3.96,3.87
EBITDA,2548,2896,2836,2805,2840,3012,2741,2388,2544,2642
EBITDA Margin (%),19.23,20.28,20.93,21.33,20.52,20.53,21.82,20.25,19.98,18.62
EBITA,1732,2024,1976,1955,1946,2074,1965,1575,1701,1703
EBIT,1732,2024,1976,1955,1946,2074,1965,1575,1701,1703
Gross Margin (%),45.37,46.23,46.67,47.55,41.46,41.19,43.91,41.43,40.19,37.76
Operating Margin (%),13.07,14.17,14.59,14.86,14.07,14.14,15.65,13.36,13.36,12.00
Profit Margin (%),7.30,8.42,7.40,9.35,10.87,9.74,12.41,-10.22,8.87,7.69
Sales per Employee,291829,303840,288194,276523,285866,299351,250239,267959,270917,301868
Dividend per Share,0.73,1.15,1.35,1.46,1.55,1.72,1.92,1.95,1.98,2.11
Depreciation Expense,816,872,860,851,893,938,775,813,843,939
