,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,660,762,845,1080,1473,1966,2407,2472,3953,3735
+ Sales & Services Revenue,660,762,845,1080,1473,1966,2407,2472,3953,3735
- Cost of Revenue,162,183,205,265,356,519,663,709,1017,1101
+ Cost of Goods & Services,162,183,205,265,356,519,663,709,1017,1101
Gross Profit,498,578,640,815,1117,1448,1744,1763,2935,2634
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,337,385,451,566,763,981,1229,1376,1959,1980
"+ Selling, General & Admin",293,332,390,491,666,852,1072,1201,1709,1674
+ Research & Development,44,53,61,76,98,129,157,175,250,305
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),161,194,189,249,354,467,514,387,976,654
- Non-Operating (Income) Loss,68,3,3,6,-11,0,-48,8,-36,55
"+ Interest Expense, Net",-1,-3,-3,-4,-7,-9,-12,-3,-3,-5
+ Interest Expense,-1,-3,-3,0,0,0,0,0,0,0
- Interest Income,0,0,0,4,7,9,12,3,3,5
+ Other Non-Op (Income) Loss,69,6,5,11,-4,8,-36,11,-33,60
Pretax Income,93,190,186,243,365,467,563,379,1012,599
- Income Tax Expense (Benefit),29,45,42,51,130,58,112,-1397,240,237
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,64,146,144,190,231,400,443,1776,772,362
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,64,146,144,190,231,400,443,1776,772,362
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",64,146,144,190,231,400,443,1776,772,362
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",64,146,144,190,231,400,443,1776,772,362
Basic Weighted Avg Shares,81,81,80,80,80,80,79,79,79,78
"Basic EPS, GAAP",0.80,1.81,1.80,2.38,2.89,5.00,5.57,22.55,9.78,4.62
Basic EPS from Cont Ops,0.80,1.81,1.80,2.38,2.89,5.00,5.57,22.55,9.78,4.62
Diluted Weighted Avg Shares,83,82,82,81,82,81,80,79,80,78
"Diluted EPS, GAAP",0.78,1.77,1.77,2.33,2.83,4.92,5.53,22.41,9.69,4.61
Diluted EPS from Cont Ops,0.78,1.77,1.77,2.33,2.83,4.92,5.53,22.41,9.69,4.61
EBITDA,178,211,207,273,391,521,593,481,1085,780
EBITDA Margin (%),26.97,27.76,24.44,25.27,26.56,26.51,24.66,19.45,27.45,20.88
EBITA,161,194,189,249,354,467,514,387,976,654
EBIT,161,194,189,249,354,467,514,387,976,654
Gross Margin (%),75.45,75.95,75.71,75.50,75.81,73.63,72.46,71.33,74.26,70.52
Operating Margin (%),24.42,25.42,22.31,23.05,24.00,23.73,21.38,15.66,24.70,17.51
Profit Margin (%),9.74,19.15,17.03,17.57,15.71,20.35,18.40,71.84,19.53,9.68
Sales per Employee,193043,212752,193254,178197,169066,168653,165643,136798,175359,161219
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Depreciation Expense,17,18,18,24,38,55,79,94,109,126
