,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,288,323,325,326,361,364,367,394,395,407
Diluted Weighted Avg Shares,282,306,320,324,336,364,366,383,394,398
Basic Weighted Avg Shares,277,302,320,322,332,361,363,381,392,396
Revenue per Share,1.59,1.91,2.23,2.60,2.91,3.31,3.85,4.36,4.96,5.51
EBITDA per Share,0.40,0.59,0.37,0.74,0.72,0.97,1.22,1.07,1.46,1.49
Operating Income per Share,0.25,0.36,0.12,0.52,0.52,0.76,1.00,0.76,1.10,1.14
"Basic EPS, GAAP",0.11,0.15,-0.01,0.26,0.37,0.66,0.87,0.60,0.75,0.93
Basic EPS from Cont Ops,0.11,0.15,-0.01,0.26,0.37,0.66,0.87,0.60,0.75,0.93
"Diluted EPS, GAAP",0.11,0.15,-0.01,0.26,0.37,0.65,0.86,0.59,0.74,0.93
Diluted EPS from Cont Ops,0.11,0.15,-0.01,0.26,0.37,0.65,0.86,0.59,0.74,0.93
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,0.39,0.48,0.41,0.61,0.71,0.93,1.26,1.28,1.20,1.21
Free Cash Flow per Basic Share,0.32,0.39,0.30,0.55,0.63,0.85,1.13,1.15,1.03,1.06
Cash & Equivalents per Share,0.89,1.63,1.30,1.74,3.36,3.02,2.92,9.53,9.69,12.22
Book Value per Share,0.24,0.35,0.34,0.60,0.89,1.68,2.57,2.96,3.71,4.51
Tangible Book Value per Share,0.22,0.41,0.16,0.62,3.28,3.08,3.01,6.88,7.48,10.39
