,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,19.39,19.26,17.57,19.11,13.68,12.44,31.31,50.97,50.95,39.77
Price/Earnings Average,18.21,17.21,17.17,19.13,12.34,11.90,26.94,44.76,43.96,38.30
Price/Earnings High,20.46,19.79,18.87,21.12,13.96,13.26,31.79,55.96,51.03,44.55
Price/Earnings Low,15.92,14.99,15.70,16.35,10.28,10.45,21.88,29.34,37.53,31.97
Price/Book Value,3.20,3.74,3.42,3.62,3.87,3.46,4.68,5.86,7.02,6.22
Price/Book Value Average,3.00,3.34,3.34,3.62,3.49,3.31,4.03,5.15,6.06,5.99
Price/Book Value High,3.37,3.84,3.67,3.99,3.95,3.69,4.75,6.44,7.03,6.96
Price/Book Value Low,2.62,2.91,3.06,3.09,2.91,2.91,3.27,3.37,5.17,5.00
Price/Tangible Book Value,2.05,2.37,2.09,2.21,2.68,2.31,3.18,3.66,4.49,3.73
Price/Tangible Book Value Average,1.93,2.12,2.04,2.21,2.42,2.21,2.73,3.21,3.87,3.59
Price/Tangible Book Value High,2.16,2.43,2.25,2.44,2.74,2.46,3.22,4.02,4.49,4.17
Price/Tangible Book Value Low,1.68,1.84,1.87,1.89,2.01,1.94,2.22,2.11,3.31,3.00
Price/Sales,2.44,2.79,2.77,3.45,4.28,4.94,6.14,8.27,10.67,7.87
Price/Sales Average,2.30,2.49,2.70,3.45,3.86,4.72,5.29,7.26,9.20,7.58
Price/Sales High,2.58,2.87,2.97,3.81,4.37,5.26,6.24,9.08,10.68,8.82
Price/Sales Low,2.01,2.17,2.47,2.95,3.21,4.15,4.29,4.76,7.86,6.33
Price/Cash Flow,7.26,8.63,7.91,8.78,11.47,12.52,14.47,18.64,24.10,19.96
Price/Cash Flow Average,6.81,7.72,7.72,8.79,10.35,11.98,12.45,16.36,20.79,19.22
Price/Cash Flow High,7.66,8.87,8.49,9.71,11.71,13.35,14.69,20.46,24.14,22.36
Price/Cash Flow Low,5.96,6.72,7.07,7.52,8.62,10.52,10.11,10.73,17.75,16.05
Price/Free Cash Flow,6.76,8.20,7.47,8.41,11.18,12.04,13.93,18.17,23.37,19.49
Price/Free Cash Flow Average,6.35,7.33,7.29,8.42,10.08,11.52,11.99,15.95,20.16,18.77
Price/Free Cash Flow High,7.14,8.43,8.02,9.29,11.41,12.83,14.15,19.94,23.41,21.84
Price/Free Cash Flow Low,5.55,6.39,6.67,7.20,8.40,10.11,9.74,10.46,17.22,15.67
EV/Sales,4.29,4.49,4.46,5.35,6.29,7.35,8.56,11.35,14.33,11.44
EV/Sales Average,4.14,4.20,4.40,5.35,5.88,7.13,7.70,10.34,12.86,11.14
EV/Sales High,4.43,4.57,4.67,5.71,6.38,7.68,8.65,12.15,14.34,12.39
EV/Sales Low,3.86,3.87,4.17,4.85,5.23,6.56,6.71,7.84,11.51,9.88
EV/EBITDA,10.72,10.49,9.92,11.26,12.56,14.66,16.83,22.05,34.56,28.71
EV/EBITDA Average,10.35,9.79,9.78,11.27,11.73,14.23,15.14,20.09,31.02,27.97
EV/EBITDA High,11.06,10.67,10.38,12.03,12.74,15.31,17.01,23.62,34.59,31.10
EV/EBITDA Low,9.63,9.04,9.27,10.21,10.44,13.08,13.19,15.23,27.78,24.81
EV/EBIT,18.35,17.40,16.74,20.12,18.08,28.95,31.08,41.28,85.38,67.35
EV/EBIT Average,17.72,16.25,16.50,20.13,16.88,28.11,27.96,37.61,76.65,65.62
EV/EBIT High,18.93,17.70,17.51,21.48,18.33,30.24,31.42,44.23,85.47,72.96
EV/EBIT Low,16.48,14.99,15.64,18.24,15.02,25.84,24.36,28.52,68.62,58.20
Last Price,21.26,26.96,26.23,29.87,39.05,43.18,60.32,75.91,92.77,83.60
High Price,22.44,27.71,28.16,32.99,39.85,46.05,61.25,83.34,92.91,93.65
Low Price,17.45,20.99,23.43,25.55,29.33,36.28,42.17,43.70,68.33,67.22
Enterprise Value,64985,76468,78018,86445,108222,122903,164329,204186,244518,239685
Enterprise Value Average,62730,71405,76899,86491,101029,119346,147866,186043,219514,233544
Enterprise Value High,67029,77801,81581,92305,109734,128391,166148,218748,244792,259655
Enterprise Value Low,58355,65898,72868,78368,89919,109701,128813,141054,196542,207138
