,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,503,587,339,819,862,1424,1500,1636,2034,2111
+ Depreciation & Amortization,209,204,199,240,242,308,412,441,448,465
+ Non-Cash Items,73,-8,334,93,271,-54,34,134,74,35
+ Stock-Based Compensation,43,32,43,37,44,53,67,59,58,62
+ Deferred Income Taxes,23,-49,-85,-55,127,-112,-79,-62,-80,-286
+ Asset Impairment Charge,15,10,60,5,3,4,7,43,47,53
+ Other Non-Cash Adj,-8,-1,316,106,97,1,39,94,49,206
+ Chg in Non-Cash Work Cap,-104,-157,-208,-439,-29,112,-151,-85,-343,-699
+ (Inc) Dec in Accts Receiv,-99,69,-58,15,-50,-67,-69,74,-155,-137
+ (Inc) Dec in Inventories,-104,-16,-262,-101,19,61,-104,-346,-366,-486
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-82,-210,17,-28,-10,37,-10,147,-17,-29
+ Inc (Dec) in Other,181,0,95,-325,12,81,32,40,195,-47
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,681,626,664,713,1346,1790,1795,2126,2213,1912
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-184,-195,-224,-216,-224,-338,-460,-453,-477,-586
+ Acq of Fixed Prod Assets,-184,-180,-224,-216,-224,-338,-460,-453,-477,-586
+ Acq of Intangible Assets,0,-15,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,0,0,0,0,28,138,-27,32,14
+ Dec in LT Investment,0,0,0,0,0,28,138,0,44,23
+ Inc in LT Investment,0,0,0,0,0,0,0,-27,-12,-9
+ Net Cash From Acq & Div,-4,0,-883,-88,-82,-1998,-195,-113,-14,-312
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,-4,0,-883,-88,-82,-1998,-195,-113,-14,-312
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,9,8,-8,90,36,49,13,21,1,1
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-179,-187,-1115,-214,-270,-2259,-504,-572,-458,-883
+ Dividends Paid,-98,-146,-168,-188,-206,-243,-314,-380,-474,-611
+ Net Cash From Debt,2625,0,1117,-400,481,1485,0,740,-600,1348
+ Cash From Debt,2625,0,1236,0,1231,1485,0,1240,0,1348
+ Repayments of Debt,0,0,-119,-400,-750,0,0,-500,-600,0
+ Cash (Repurchase) of Equity,0,0,-203,-300,-500,-698,-626,-250,-743,-1594
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,0,0,-203,-300,-500,-698,-626,-250,-743,-1594
+ Other Financing Activities,-2727,-8,9,-15,-26,-11,-11,13,-45,-47
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-200,-154,755,-903,-251,533,-951,123,-1862,-904
Effect of Foreign Exchange Rates,-9,-13,-32,-23,12,-26,-8,-7,-12,-29
Net Changes in Cash,302,285,304,-404,825,64,340,1677,-107,125
EBITDA,1029,1173,1269,1637,1967,2189,2430,2710,3251,3393
EBITDA Margin (%),22.56,24.51,26.63,33.49,37.06,37.58,38.82,40.60,41.81,41.99
Net Cash Paid for Acquisitions,4,0,883,88,82,1998,195,113,14,312
Free Cash Flow,497,431,440,497,1122,1452,1335,1673,1736,1326
Free Cash Flow to Firm,579,515,517,608,1221,1626,1521,1862,1919,1502
Free Cash Flow to Equity,3122,446,1557,97,1603,2937,1335,2413,1136,2674
Free Cash Flow per Basic Share,0.99,0.86,0.88,1.00,2.29,3.01,2.79,3.52,3.66,2.83
Price/Free Cash Flow,18.90,26.51,27.28,28.71,22.63,19.33,28.25,30.48,43.45,27.60
Cash Flow to Net Income,1.35,1.07,1.96,0.87,1.56,1.25,1.20,1.30,1.09,0.90
