,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,14135,14484,13405,13599,14314,14768,14109,12574,14455,15932
+ Sales & Services Revenue,14135,14484,13405,13599,14314,14768,14109,12574,14455,15932
- Cost of Revenue,8554,8673,7888,7896,8309,8604,8187,7375,8489,9429
+ Cost of Goods & Services,8554,8673,7888,7896,8309,8604,8187,7375,8489,9429
Gross Profit,5581,5811,5517,5703,6005,6164,5922,5199,5966,6503
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,3065,2920,2648,2639,2606,2580,2520,2317,2489,2713
"+ Selling, General & Admin",2815,2678,2417,2415,2400,2391,2361,2163,2356,2579
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,250,242,231,224,206,189,159,154,133,134
Operating Income (Loss),2516,2891,2869,3064,3399,3584,3402,2882,3477,3790
- Non-Operating (Income) Loss,169,192,150,156,129,190,114,178,151,-52
"+ Interest Expense, Net",189,185,174,199,215,222,192,189,190,181
+ Interest Expense,239,250,226,237,260,257,221,206,202,203
- Interest Income,50,65,52,38,45,35,29,17,12,22
+ Other Non-Op (Income) Loss,-20,7,-24,-43,-86,-32,-78,-11,-39,-233
Pretax Income,2347,2699,2719,2908,3270,3394,3288,2704,3326,3842
- Income Tax Expense (Benefit),717,809,820,873,1583,831,767,595,632,808
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1630,1890,1899,2035,1687,2563,2521,2109,2694,3034
- Net Extraordinary Losses (Gains),-49,-1056,0,0,0,0,0,0,0,0
+ Discontinued Operations,49,1056,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,-98,-2112,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,1679,2946,1899,2035,1687,2563,2521,2109,2694,3034
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",1679,2946,1899,2035,1687,2563,2521,2109,2694,3034
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1679,2946,1899,2035,1687,2563,2521,2109,2694,3034
Basic Weighted Avg Shares,446,402,368,355,344,335,324,317,315,310
"Basic EPS, GAAP",3.76,7.33,5.16,5.73,4.90,7.65,7.78,6.66,8.55,9.80
Basic EPS from Cont Ops,3.65,4.71,5.16,5.73,4.90,7.65,7.78,6.66,8.55,9.80
Diluted Weighted Avg Shares,449,405,370,357,347,337,326,318,316,311
"Diluted EPS, GAAP",3.74,7.28,5.13,5.70,4.86,7.60,7.74,6.63,8.51,9.77
Diluted EPS from Cont Ops,3.63,4.67,5.13,5.70,4.86,7.60,7.74,6.63,8.51,9.77
EBITDA,3129,3398,3346,3534,3861,4045,3828,3309,3887,4200
EBITDA Margin (%),22.14,23.46,24.96,25.99,26.97,27.39,27.13,26.32,26.89,26.36
EBITA,2879,3156,3115,3310,3655,3856,3669,3155,3754,4066
EBIT,2516,2891,2869,3064,3399,3584,3402,2882,3477,3790
Gross Margin (%),39.48,40.12,41.16,41.94,41.95,41.74,41.97,41.35,41.27,40.82
Operating Margin (%),17.80,19.96,21.40,22.53,23.75,24.27,24.11,22.92,24.05,23.79
Profit Margin (%),11.88,20.34,14.17,14.96,11.79,17.36,17.87,16.77,18.64,19.04
Sales per Employee,277157,295592,279271,271980,286280,307667,313533,292419,321222,346348
Dividend per Share,1.18,1.77,2.02,2.31,2.73,3.36,4.08,4.35,4.64,4.98
Depreciation Expense,250,242,231,224,206,189,159,154,133,134
