,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.68,0.48,0.51,1.27,0.69,0.61,0.53,0.70,0.65,0.50
Current Ratio,1.89,1.66,1.51,2.77,2.33,2.12,2.32,2.63,2.10,2.43
Quick Ratio,1.15,0.91,0.90,1.91,1.40,1.24,1.28,1.43,1.22,1.21
CFO/Avg Current Liab,0.50,0.45,0.46,0.75,0.92,0.82,0.77,0.79,1.07,0.54
Common Equity/Total Assets,41.33,47.05,53.11,57.58,37.74,39.42,45.52,43.96,51.89,55.79
Long-Term Debt/Equity (%),48.54,36.58,32.12,39.74,88.99,81.58,65.80,73.85,49.43,43.37
Long-Term Debt/Capital (%),30.71,23.79,20.66,25.97,47.20,44.72,40.15,43.16,33.55,30.62
Long-Term Debt/Total Assets (%),22.10,17.60,16.66,21.85,34.99,33.01,31.07,34.45,27.01,25.18
Total Debt/Equity (%),67.13,55.83,53.00,48.30,92.55,84.99,67.48,76.86,52.36,45.55
Total Debt/Capital (%),42.47,36.31,34.08,31.56,49.09,46.59,41.17,44.92,35.54,32.16
Total Debt/Total Assets (%),30.56,26.86,27.48,26.56,36.39,34.39,31.86,35.85,28.61,26.44
CFO/Total Liabilities,9.88,13.89,16.11,23.32,11.19,11.70,13.20,11.44,20.90,11.77
CFO/CapEx,3.56,4.24,4.90,7.69,5.92,5.41,4.28,4.81,9.10,4.32
Altman's Z-Score,4.54,5.51,6.20,7.08,6.53,6.54,7.77,7.61,8.09,7.61
