,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,3873,4816,5540,7102,11238,11711,17215,19025,15859,11714
- Cash & Cash Equivalents,432,303,338,544,334,357,301,376,445,292
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,2,2,2,0,0,0,0,0,0,0
+ Total Debt,1286,1068,1066,1033,2250,2159,2010,2564,1966,1832
Enterprise Value,4730,5584,6270,7592,13154,13513,18925,21214,17380,13254
Total Capital,3028,2942,3127,3274,4582,4634,4883,5709,5532,5697
Total Debt/Capital (%),42.47,36.31,34.08,31.56,49.09,46.59,41.17,44.92,35.54,32.16
Total Debt / EV,0.27,0.19,0.17,0.14,0.17,0.16,0.11,0.12,0.11,0.14
EV/Sales,2.79,3.03,3.46,4.06,6.13,5.52,7.29,8.36,6.19,4.75
EV/EBITDA,12.97,13.49,14.52,15.42,24.26,22.17,28.79,30.80,21.83,17.81
EV/EBIT,17.41,18.44,19.39,20.28,33.98,33.82,42.68,45.96,31.11,25.81
EV/Cash Flow to Firm,17.15,16.25,17.41,16.45,28.30,25.52,34.49,42.53,24.80,34.31
EV/Free Cash Flow to Firm,13.94,13.58,14.87,14.75,24.55,22.14,29.06,35.98,22.50,28.47
Diluted Market Cap,4110,5401,6399,7678,11611,11911,17489,19272,15693,11810
Diluted Enterprise Value,4967,6168,7128,8168,13527,13713,19198,21461,17214,13350
EV per Share,114.87,134.74,150.68,172.26,291.24,293.65,408.26,454.45,362.63,282.45
TTM Sales,1696,1840,1810,1868,2146,2448,2595,2537,2810,2791
TTM EBITDA,365,414,432,492,542,610,657,689,796,744
TTM Operating Income,272,303,323,374,387,400,443,462,559,514
TTM Cash Flow to Firm,276,344,360,462,465,530,549,499,701,386
TTM Free Cash Flow to Firm,339,411,422,515,536,610,651,590,772,465
