,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1286,1068,1066,1033,2250,2159,2010,2564,1966,1832
ST Debt,356,368,420,183,87,87,50,101,110,88
LT Debt,930,700,646,850,2163,2072,1960,2464,1856,1744
Total Debt/EBITDA,3.53,2.58,2.47,2.10,4.15,3.54,3.06,3.72,2.47,2.46
Net Debt/EBITDA,2.34,1.85,1.69,0.99,3.53,2.96,2.45,3.05,1.77,1.91
Total Debt/EBIT,4.73,3.53,3.30,2.76,5.81,5.40,4.53,5.56,3.52,3.57
Net Debt/EBIT,3.14,2.53,2.25,1.31,4.95,4.51,3.63,4.56,2.51,2.76
EBITDA to Interest Expense,6.41,6.32,7.04,8.96,6.57,5.92,8.19,10.36,13.97,13.71
EBITDA-CapEx/Interest Expense,5.29,5.29,6.04,7.99,5.71,5.13,6.91,9.00,12.72,12.25
EBIT to Interest Expense,4.77,4.62,5.27,6.81,4.69,3.88,5.52,6.94,9.81,9.46
Interest Expense,57,65,61,55,83,103,80,66,57,54
Common Equity/Total Assets,41.33,47.05,53.11,57.58,37.74,39.42,45.52,43.96,51.89,55.79
Long-Term Debt/Equity (%),48.54,36.58,32.12,39.74,88.99,81.58,65.80,73.85,49.43,43.37
Long-Term Debt/Capital (%),30.71,23.79,20.66,25.97,47.20,44.72,40.15,43.16,33.55,30.62
Long-Term Debt/Total Assets (%),22.10,17.60,16.66,21.85,34.99,33.01,31.07,34.45,27.01,25.18
Total Debt/Equity (%),67.13,55.83,53.00,48.30,92.55,84.99,67.48,76.86,52.36,45.55
Total Debt/Capital (%),42.47,36.31,34.08,31.56,49.09,46.59,41.17,44.92,35.54,32.16
Total Debt/Total Assets (%),30.56,26.86,27.48,26.56,36.39,34.39,31.86,35.85,28.61,26.44
Net Debt to Equity,44.59,39.98,36.18,22.88,78.83,70.93,53.97,63.02,37.42,35.29
Net Debt/Capital (%),32.90,29.00,26.09,17.93,45.10,42.13,35.09,39.43,27.62,26.26
EBITDA,365,414,432,492,542,610,657,689,796,744
EBITDA-CapEx,301,346,370,439,471,529,555,598,724,665
Operating Income (Loss),272,303,323,374,387,400,443,462,559,514
