,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),13.32,11.41,19.07,50.50,38.56,37.85,30.72,30.68,29.11,20.76
Return on Assets (%),16.09,13.91,13.44,14.77,16.22,23.20,25.39,28.19,31.48,26.20
Return on Capital (%),10.99,8.50,10.33,14.85,14.89,19.02,18.97,21.44,22.13,16.11
Return on Invested Capital (%),20.88,19.20,20.25,21.82,24.31,36.05,41.06,44.09,47.65,38.91
Gross Margin (%),54.91,54.93,55.58,54.94,55.73,56.10,56.73,58.04,58.76,59.52
EBITDA Margin (%),23.34,21.48,23.54,24.13,25.20,25.96,26.63,29.21,32.24,30.01
Operating Margin (%),19.37,17.52,19.24,19.73,20.98,22.20,22.97,25.66,28.99,26.69
Incremental Operating Margin (%),5.02,-5.98,41.24,24.27,32.43,32.07,31.76,47.27,46.69,-21.89
Pretax Margin (%),19.12,16.59,17.05,18.13,19.35,20.68,21.70,24.46,28.07,25.54
Profit Margin (%),13.64,12.24,11.99,12.51,13.36,17.04,17.77,21.49,23.17,20.17
Net Income to Common Margin (%),13.64,12.24,11.99,12.51,13.36,17.04,17.77,21.49,23.17,20.17
Effective Tax Rate (%),28.67,26.20,29.66,31.01,30.91,17.63,18.08,12.06,17.48,21.03
Dvd Payout Ratio (%),0,0,0,0,0,0,0,0,0,0
Sustainable Growth Rate (%),13.32,11.41,19.07,50.50,38.56,37.85,30.72,30.68,29.11,20.76
