,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,5.07,5.57,6.25,6.59,6.76,7.52,7.89,7.05,7.53,8.04
Long-Term Debt/Equity (%),236.94,226.70,212.38,226.06,255.27,240.21,239.01,212.12,218.42,238.15
Long-Term Debt/Capital (%),74.87,74.64,72.51,72.94,73.90,71.63,68.73,67.89,68.17,68.70
Long-Term Debt/Total Assets (%),19.64,20.39,20.55,21.41,23.52,22.91,22.07,19.61,19.60,20.43
Total Debt/Equity (%),246.17,231.77,217.11,229.13,259.80,244.61,250.70,225.83,228.12,243.22
Total Debt/Capital (%),77.79,76.31,74.12,73.93,75.21,72.94,72.09,72.28,71.20,70.16
Total Debt/Total Assets (%),20.41,20.85,21.00,21.70,23.93,23.33,23.15,20.88,20.47,20.86
CFO/Total Liabilities,4.66,0.16,0.52,0.33,-0.58,0.86,5.02,-2.49,3.14,-0.59
CFO/CapEx,27.02,1.14,2.68,1.92,-2.77,3.92,22.33,-17.47,14.72,-2.08
Altman's Z-Score,0.16,0.18,0.18,0.20,0.21,0.20,0.22,0.21,0.25,0.24
