,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1945,1951,1920,1852,1788,1700,1594,1810,1772,1675
Diluted Weighted Avg Shares,1957,1971,1953,1887,1821,1738,1640,1624,1814,1713
Basic Weighted Avg Shares,1906,1924,1909,1849,1780,1708,1617,1603,1785,1691
Revenue per Share,16.11,16.88,17.42,17.69,20.14,22.08,24.07,28.24,31.60,29.69
EBITDA per Share,0.79,0.60,0.75,0.94,0.98,1.08,1.63,2.35,2.36,2.36
Operating Income per Share,0,0,0,0,0,0,0,0,0,0
"Basic EPS, GAAP",1.44,3.02,2.97,2.98,3.16,4.81,5.26,6.55,8.16,6.23
Basic EPS from Cont Ops,1.97,3.30,3.30,3.31,3.53,5.20,5.71,6.97,8.47,6.61
"Diluted EPS, GAAP",1.41,2.95,2.90,2.92,3.09,4.73,5.19,6.47,8.03,6.15
Diluted EPS from Cont Ops,1.92,3.22,3.22,3.24,3.45,5.11,5.63,6.88,8.34,6.53
Dividend per Share,0.25,0.47,0.76,0.94,1.17,1.39,1.62,1.71,2.34,3.19
Cash Flow per Share,18.65,0.59,1.92,1.32,-2.53,4.28,25.22,-15.74,19.03,-3.78
Free Cash Flow per Basic Share,17.96,0.07,1.21,0.63,-3.45,3.19,24.09,-16.64,17.74,-5.60
Cash & Equivalents per Share,78.14,80.27,79.22,57.52,56.69,66.42,70.19,98.27,107.02,67.62
Book Value per Share,21.69,22.88,25.64,28.99,32.21,37.77,44.30,43.50,50.47,56.65
Tangible Book Value per Share,28.76,28.88,30.78,32.58,34.06,37.67,40.73,42.71,41.56,40.72
