,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,363,356,350,351,346,344,342,344,341,342
Diluted Weighted Avg Shares,365,360,356,354,346,348,343,345,344,344
Basic Weighted Avg Shares,363,358,354,350,346,347,342,343,341,342
Revenue per Share,40.75,40.73,38.21,37.18,37.39,39.04,39.74,40.18,41.55,44.83
EBITDA per Share,9.28,4.27,4.59,5.46,7.02,6.40,5.52,6.54,6.50,6.18
Operating Income per Share,7.82,2.86,3.08,3.99,5.63,4.92,4.10,5.14,5.13,4.79
"Basic EPS, GAAP",4.98,1.77,1.73,1.98,3.67,3.85,2.81,3.65,4.36,2.81
Basic EPS from Cont Ops,4.98,1.77,1.73,1.99,4.39,3.87,2.86,3.69,4.38,2.82
"Diluted EPS, GAAP",4.95,1.76,1.72,1.96,3.67,3.84,2.80,3.63,4.33,2.79
Diluted EPS from Cont Ops,4.95,1.76,1.72,1.96,4.39,3.86,2.85,3.67,4.35,2.80
Dividend per Share,1.80,1.90,1.98,2.05,2.13,2.20,2.25,2.28,2.31,2.33
Cash Flow per Share,4.98,5.01,4.78,4.65,4.76,4.43,3.44,5.79,4.98,4.83
Free Cash Flow per Basic Share,3.22,3.38,3.21,3.20,3.31,2.76,1.73,4.32,3.36,3.40
Cash & Equivalents per Share,0.75,1.24,0.72,0.80,0.81,0.93,1.16,1.26,0.84,0.87
Book Value per Share,18.89,19.08,19.15,19.02,20.86,22.56,23.32,24.52,26.75,27.21
Tangible Book Value per Share,-10.50,-12.40,-14.56,-15.98,-17.12,-18.18,-15.00,-13.53,-11.61,-10.55
