,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.07,0.10,0.04,0.06,0.06,0.07,0.08,0.08,0.05,0.05
Current Ratio,0.85,0.77,0.56,0.66,0.68,0.70,0.72,0.66,0.64,0.66
Quick Ratio,0.44,0.39,0.28,0.34,0.37,0.37,0.41,0.38,0.33,0.32
CFO/Avg Current Liab,0.43,0.44,0.33,0.32,0.37,0.34,0.25,0.40,0.32,0.28
Common Equity/Total Assets,44.29,44.92,43.90,44.18,44.09,43.63,45.34,46.85,50.24,50.29
Long-Term Debt/Equity (%),175.49,208.17,247.38,347.77,351.71,259.80,230.18,199.83,160.47,132.64
Long-Term Debt/Capital (%),44.35,41.72,36.55,46.33,49.47,47.69,44.87,42.57,38.97,34.32
Long-Term Debt/Total Assets (%),40.91,39.24,34.65,44.33,47.93,46.16,43.43,40.38,37.21,31.37
Total Debt/Equity (%),203.99,258.51,362.91,403.27,386.67,281.51,255.55,223.10,183.37,163.91
Total Debt/Capital (%),51.55,51.81,53.62,53.72,54.39,51.68,49.82,47.53,44.53,42.41
Total Debt/Total Assets (%),47.55,48.72,50.83,51.40,52.69,50.02,48.22,45.08,42.52,38.77
CFO/Total Liabilities,15.23,14.61,12.88,12.35,11.66,10.51,8.25,13.83,12.18,11.69
CFO/CapEx,2.84,3.08,3.06,3.21,3.29,2.66,2.01,3.93,3.08,3.38
Altman's Z-Score,5.21,4.48,4.08,4.47,4.36,4.18,4.01,3.89,3.97,3.98
