,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,18790,19960,22859,25638,28216,32753,33266,45804,56197,58054
+ Sales & Services Revenue,18790,19960,22859,25638,28216,32753,33266,45804,56197,58054
- Cost of Revenue,4581,4426,4500,5833,7040,7718,7439,15387,17446,17414
+ Cost of Goods & Services,4581,4426,4500,5833,7040,7718,7439,15387,17446,17414
Gross Profit,14209,15534,18359,19805,21176,25035,25827,30417,38751,40640
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,8207,11771,10672,10221,11257,18228,12459,17856,19865,21826
"+ Selling, General & Admin",5352,7724,6387,5855,6275,7399,6942,11299,12349,15260
+ Research & Development,2855,3297,4285,4366,4982,10329,6407,6557,7084,6510
+ Other Operating Expense,0,750,0,0,0,500,-890,0,432,56
Operating Income (Loss),6002,3763,7687,9584,9919,6807,13368,12561,18886,18814
- Non-Operating (Income) Loss,670,1394,1042,1700,2192,1610,4942,9163,5897,5337
"+ Interest Expense, Net",257,353,653,883,858,940,1234,2106,2345,2044
+ Interest Expense,278,391,686,965,1004,1144,1509,2280,2384,2230
- Interest Income,21,38,33,82,146,204,275,174,39,186
+ Other Non-Op (Income) Loss,413,1041,389,817,1334,670,3708,7057,3552,3293
Pretax Income,5332,2369,6645,7884,7727,5197,8426,3398,12989,13477
- Income Tax Expense (Benefit),1204,595,1501,1931,2418,-490,544,-1224,1440,1632
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,4128,1774,5144,5953,5309,5687,7882,4622,11549,11845
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,12,14,18
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,12,14,18
Income (Loss) Incl. MI,4128,1774,5144,5953,5309,5687,7882,4610,11535,11827
- Minority Interest,0,0,0,0,0,0,0,-6,-7,-9
"Net Income, GAAP",4128,1774,5144,5953,5309,5687,7882,4616,11542,11836
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",4128,1774,5144,5953,5309,5687,7882,4616,11542,11836
Basic Weighted Avg Shares,1587,1591,1625,1593,1592,1541,1479,1667,1770,1771
"Basic EPS, GAAP",2.60,1.11,3.17,3.74,3.33,3.69,5.33,2.77,6.52,6.68
Basic EPS from Cont Ops,2.60,1.11,3.17,3.74,3.33,3.69,5.33,2.77,6.52,6.69
Diluted Weighted Avg Shares,1604,1610,1637,1631,1603,1546,1484,1673,1777,1778
"Diluted EPS, GAAP",2.57,1.10,3.14,3.65,3.31,3.68,5.31,2.76,6.50,6.66
Diluted EPS from Cont Ops,2.57,1.10,3.14,3.65,3.31,3.68,5.31,2.76,6.50,6.66
EBITDA,6899,4549,8523,10773,11420,8572,15385,19032,27407,27281
EBITDA Margin (%),36.72,22.79,37.29,42.02,40.47,26.17,46.25,41.55,48.77,46.99
EBITA,6002,3763,7687,9584,9919,6807,13368,12561,18886,18814
EBIT,6002,3763,7687,9584,9919,6807,13368,12561,18886,18814
Gross Margin (%),75.62,77.83,80.31,77.25,75.05,76.44,77.64,66.41,68.96,70.00
Operating Margin (%),31.94,18.85,33.63,37.38,35.15,20.78,40.19,27.42,33.61,32.41
Profit Margin (%),21.97,8.89,22.50,23.22,18.82,17.36,23.69,10.08,20.54,20.39
Sales per Employee,751600,767692,816393,854600,972966,1091767,1108867,974553,1123940,1161080
Dividend per Share,1.61,1.67,2.03,2.33,2.58,3.62,4.30,4.63,5.23,5.67
Depreciation Expense,897,786,836,1189,1501,1765,2017,6471,8521,8467
