,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,2862,4155,4073,4077,4079,4132,4136,4138,4198,4200
Diluted Weighted Avg Shares,2874,3981,4093,4086,4089,4132,4140,4142,4150,4204
Basic Weighted Avg Shares,2866,3974,4085,4080,4084,4128,4138,4140,4148,4202
Revenue per Share,42.06,31.98,32.22,30.88,30.86,31.70,31.87,30.99,32.21,32.56
EBITDA per Share,16.95,9.09,12.01,10.54,10.86,10.72,11.42,10.99,11.73,11.32
Operating Income per Share,11.15,4.93,8.09,6.63,6.71,6.51,7.39,6.96,7.82,7.25
"Basic EPS, GAAP",4.01,2.42,4.38,3.22,7.37,3.76,4.66,4.30,5.32,5.06
Basic EPS from Cont Ops,8.22,3.01,4.50,3.34,7.48,3.89,4.78,4.43,5.45,5.18
"Diluted EPS, GAAP",4.00,2.42,4.37,3.21,7.36,3.76,4.65,4.30,5.32,5.06
Diluted EPS from Cont Ops,8.19,3.00,4.49,3.33,7.47,3.88,4.78,4.43,5.45,5.17
Dividend per Share,2.07,1.96,2.09,2.27,2.32,2.37,2.42,2.47,2.52,2.57
Cash Flow per Share,13.54,7.71,9.53,5.57,6.20,8.32,8.64,10.09,9.53,8.84
Free Cash Flow per Basic Share,7.35,3.20,0.31,1.12,1.69,3.59,3.87,4.24,-18.31,1.61
Cash & Equivalents per Share,18.91,2.68,1.18,0.71,0.51,0.66,0.63,5.36,0.70,0.62
Book Value per Share,0.73,0.69,2.87,3.80,8.84,10.64,12.95,14.72,17.25,19.72
Tangible Book Value per Share,-3.76,-22.15,-25.14,-24.22,-20.38,-17.86,-15.98,-14.74,-24.94,-23.21
