,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,9.64,9.62,9.59,8.14,6.15,5.39,5.22,5.20,5.59,5.66
Days Sales Outstanding,37.87,37.96,38.06,44.86,59.38,67.77,69.93,70.20,65.24,64.49
Inventory Turnover,42.85,45.96,43.71,41.91,46.11,46.84,39.69,31.82,23.21,21.73
Days Inventory Outstanding,8.52,7.94,8.35,8.71,7.92,7.79,9.20,11.47,15.72,16.80
Accounts Payable Turnover,9.25,9.49,8.78,7.63,7.26,7.81,7.33,7.17,7.83,6.96
Accounts Payable Turnover Days,39.46,38.47,41.55,47.87,50.24,46.74,49.80,50.93,46.63,52.41
Cash Conversion Cycle,6.93,7.44,4.86,5.71,17.05,28.82,29.33,30.74,34.33,28.88
Inventory to Cash Days,29.35,30.02,29.71,36.16,51.46,59.98,60.74,58.73,49.51,47.69
Inventories,1020,1153,1252,1202,1034,1336,1422,1796,3055,2388
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,1020,1153,1252,1202,1034,1336,1422,1796,3055,2388
