,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.62,0.53,0.92,0.61,0.33,0.21,0.17,0.29,0.30,0.24
Current Ratio,1.94,1.74,1.91,1.59,1.21,1.17,1.19,1.23,1.22,1.25
Quick Ratio,1.47,1.32,1.54,1.24,0.86,0.79,0.76,0.79,0.82,0.83
CFO/Avg Current Liab,0.76,0.81,0.61,0.43,0.37,0.40,0.41,0.25,0.45,0.33
Common Equity/Total Assets,74.75,80.46,78.76,63.20,62.74,63.53,56.52,46.95,50.12,52.29
Long-Term Debt/Equity (%),26.22,27.77,40.22,39.64,39.92,40.03,61.09,128.40,86.92,58.89
Long-Term Debt/Capital (%),16.37,15.69,19.83,23.74,23.32,23.90,31.07,43.00,37.65,30.19
Long-Term Debt/Total Assets (%),15.49,15.79,21.24,21.12,20.66,20.77,26.23,37.67,32.01,24.56
Total Debt/Equity (%),33.24,35.03,52.91,47.23,48.84,43.87,63.26,135.21,92.86,67.96
Total Debt/Capital (%),20.75,19.79,26.09,28.29,28.53,26.20,32.17,45.28,40.23,34.85
Total Debt/Total Assets (%),19.64,19.92,27.94,25.16,25.28,22.77,27.16,39.67,34.20,28.34
CFO/Total Liabilities,35.63,38.88,26.70,17.19,16.31,16.84,16.90,9.79,17.73,14.79
CFO/CapEx,2.26,2.61,2.96,2.33,2.38,2.53,2.78,2.42,3.94,2.17
Altman's Z-Score,5.51,5.51,4.28,4.18,3.96,3.35,3.21,2.21,2.79,4.03
