,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,3.96,4.29,3.56,3.06,3.48,4.11,4.21,3.63,4.34,4.55
Days Sales Outstanding,92.12,85.16,102.64,119.22,104.75,88.79,86.65,100.48,84.07,80.22
Inventory Turnover,7.53,8.10,6.76,6.04,6.42,7.07,7.06,5.61,5.82,6.31
Days Inventory Outstanding,48.49,45.05,54.03,60.41,56.87,51.63,51.73,65.04,62.75,57.87
Accounts Payable Turnover,4.07,4.14,3.23,2.77,2.63,2.81,2.76,2.12,2.28,2.70
Accounts Payable Turnover Days,89.77,88.19,112.85,131.74,138.81,129.99,132.17,172.40,160.01,135.03
Cash Conversion Cycle,50.84,42.02,43.82,47.89,22.81,10.42,6.20,-6.88,-13.19,3.06
Inventory to Cash Days,43.62,40.11,48.61,58.81,47.88,37.16,34.92,35.44,21.32,22.35
Inventories,4603,4628,3756,4225,4046,4010,4130,3354,3272,3999
Raw Materials,2539,2666,2300,1720,1846,1803,1857,1573,1594,2085
Work In Process,261,273,178,610,503,519,515,464,425,547
Finished Goods,1803,1689,1278,1895,1697,1688,1758,1317,1253,1367
Other Inventory,0,0,0,0,0,0,0,0,0,0
