,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,13176,13330,18999,19616,18199,16051,15294,16886,14195,12226
ST Debt,2783,2765,4557,3153,3324,1407,524,850,909,1632
LT Debt,10393,10565,14442,16463,14875,14644,14770,16036,13286,10594
Total Debt/EBITDA,1.10,0.98,1.97,3.08,2.79,2.38,2.32,4.00,2.91,2.10
Net Debt/EBITDA,0.81,0.75,1.68,2.62,2.52,2.17,2.15,3.80,2.55,1.82
Total Debt/EBIT,1.58,1.40,3.41,8.58,6.80,5.03,5.09,10.20,5.13,2.95
Net Debt/EBIT,1.16,1.07,2.91,7.30,6.12,4.58,4.71,9.69,4.50,2.55
EBITDA to Interest Expense,30.72,36.81,27.87,11.19,11.51,11.73,10.83,7.50,9.06,11.88
EBITDA-CapEx/Interest Expense,19.63,25.17,19.50,6.48,7.30,7.80,7.62,5.34,6.87,8.38
EBIT to Interest Expense,21.34,25.72,16.09,4.01,4.73,5.55,4.94,2.94,5.13,8.47
Interest Expense,391,369,346,570,566,575,609,563,539,490
Common Equity/Total Assets,74.75,80.46,78.76,63.20,62.74,63.53,56.52,46.95,50.12,52.29
Long-Term Debt/Equity (%),26.22,27.77,40.22,39.64,39.92,40.03,61.09,128.40,86.92,58.89
Long-Term Debt/Capital (%),16.37,15.69,19.83,23.74,23.32,23.90,31.07,43.00,37.65,30.19
Long-Term Debt/Total Assets (%),15.49,15.79,21.24,21.12,20.66,20.77,26.23,37.67,32.01,24.56
Total Debt/Equity (%),33.24,35.03,52.91,47.23,48.84,43.87,63.26,135.21,92.86,67.96
Total Debt/Capital (%),20.75,19.79,26.09,28.29,28.53,26.20,32.17,45.28,40.23,34.85
Total Debt/Total Assets (%),19.64,19.92,27.94,25.16,25.28,22.77,27.16,39.67,34.20,28.34
Net Debt to Equity,24.48,26.81,45.14,40.18,44.01,39.96,58.56,128.45,81.37,58.76
Net Debt/Capital (%),16.17,15.88,23.14,25.13,26.46,24.43,30.51,44.01,37.10,31.62
EBITDA,12011,13584,9644,6379,6515,6747,6595,4222,4885,5820
EBITDA-CapEx,7674,9287,6748,3694,4132,4487,4640,3005,3705,4105
Operating Income (Loss),8345,9490,5566,2285,2678,3191,3006,1656,2765,4151
