,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,116575,110238,87493,116800,93263,50616,55934,30464,41849,75923
- Cash & Cash Equivalents,3472,3130,2793,2929,1799,1433,1137,844,1757,1655
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,166,199,272,451,419,424,416,418,282,304
+ Total Debt,13176,13330,18999,19616,18199,16051,15294,16886,14195,12226
Enterprise Value,121547,116266,93730,127610,106792,64314,69477,44762,53187,85559
Total Capital,63500,67357,72834,69338,63783,61265,47539,37292,35284,35086
Total Debt/Capital (%),20.75,19.79,26.09,28.29,28.53,26.20,32.17,45.28,40.23,34.85
Total Debt / EV,0.11,0.11,0.20,0.15,0.17,0.25,0.22,0.38,0.27,0.14
EV/Sales,2.69,2.39,2.64,4.59,3.51,1.96,2.11,1.90,2.32,3.05
EV/EBITDA,10.12,8.56,9.72,20.00,16.39,9.53,10.53,10.60,10.89,14.70
EV/EBIT,14.57,12.25,16.84,55.85,39.88,20.15,23.11,27.03,19.24,20.61
EV/Cash Flow to Firm,12.04,10.11,10.62,18.91,16.72,10.39,11.54,12.91,10.45,20.76
EV/Free Cash Flow to Firm,8.42,7.36,7.99,13.53,12.18,7.61,8.71,9.56,8.48,14.66
Diluted Market Cap,118864,113064,88524,113920,93537,50984,55954,30413,42553,76822
Diluted Enterprise Value,128734,123463,105002,131058,110356,66026,70527,46873,55273,87697
EV per Share,92.97,91.17,74.60,91.72,77.17,46.50,50.18,32.15,37.90,60.25
TTM Sales,45266,48580,35475,27810,30440,32815,32917,23601,22929,28091
TTM EBITDA,12011,13584,9644,6379,6515,6747,6595,4222,4885,5820
TTM Operating Income,8345,9490,5566,2285,2678,3191,3006,1656,2765,4151
TTM Cash Flow to Firm,10094,11495,8828,6748,6387,6190,6022,3467,5089,4121
TTM Free Cash Flow to Firm,14431,15792,11724,9433,8770,8450,7977,4684,6269,5836
