,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1307,1275,1256,1391,1384,1383,1385,1392,1403,1420
Diluted Weighted Avg Shares,1333,1308,1271,1357,1388,1393,1385,1390,1427,1437
Basic Weighted Avg Shares,1323,1295,1256,1357,1388,1385,1385,1390,1400,1416
Revenue per Share,34.21,37.51,28.24,20.49,21.93,23.69,23.77,16.98,16.38,19.84
EBITDA per Share,9.08,10.49,7.68,4.70,4.69,4.87,4.76,3.04,3.49,4.11
Operating Income per Share,6.31,7.33,4.43,1.68,1.93,2.30,2.17,1.19,1.98,2.93
"Basic EPS, GAAP",5.09,4.20,1.65,-1.24,-1.08,1.54,-7.32,-7.57,1.34,2.43
Basic EPS from Cont Ops,5.17,4.41,1.70,-1.20,-1.09,1.57,-7.30,-7.54,1.38,2.47
"Diluted EPS, GAAP",5.05,4.16,1.63,-1.24,-1.08,1.53,-7.32,-7.57,1.32,2.39
Diluted EPS from Cont Ops,5.13,4.37,1.68,-1.20,-1.09,1.56,-7.30,-7.54,1.35,2.43
Dividend per Share,1.22,1.52,1.93,1.95,2.00,2.00,2.00,1.25,0.50,0.60
Cash Flow per Share,7.40,8.66,6.82,4.61,4.08,4.12,3.92,2.12,3.32,2.63
Free Cash Flow per Basic Share,4.12,5.35,4.52,2.64,2.36,2.49,2.51,1.24,2.48,1.42
Cash & Equivalents per Share,6.40,5.88,10.37,6.65,3.68,2.01,1.57,2.16,2.24,2.04
Book Value per Share,38.37,42.21,42.63,35.41,32.64,32.39,22.99,14.36,14.83,15.88
Tangible Book Value per Share,15.47,14.04,12.52,4.80,2.02,2.12,0.75,-2.83,-0.65,1.42
