,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),20.11,20.69,16.40,15.16,15.46,12.66,18.75,6.80,25.64,18.27
Return on Assets (%),14.85,16.04,13.52,12.77,12.01,9.18,13.88,4.42,14.44,11.15
Return on Capital (%),16.46,17.18,13.83,12.46,12.02,9.50,14.44,4.81,15.01,11.49
Return on Invested Capital (%),24.06,24.70,21.01,22.08,21.09,15.54,25.09,13.68,18.52,19.11
Gross Margin (%),80.10,80.32,80.51,80.63,79.39,79.22,77.21,75.15,76.36,75.73
EBITDA Margin (%),18.62,20.14,18.70,19.16,20.15,20.57,21.37,19.00,22.58,24.08
Operating Margin (%),15.31,16.64,14.90,15.48,16.22,16.68,17.62,14.73,18.56,19.98
Incremental Operating Margin (%),35.42,33.78,115.92,28.45,31.08,19.63,28.47,90.33,47.11,35.09
Pretax Margin (%),14.49,16.20,14.48,13.81,13.68,14.47,15.52,7.32,20.54,17.12
Profit Margin (%),10.02,10.98,10.10,9.90,10.56,8.10,12.01,4.79,17.70,13.47
Net Income to Common Margin (%),10.02,10.98,10.10,9.90,10.56,8.10,12.01,4.79,17.70,13.47
Effective Tax Rate (%),30.60,31.95,29.94,27.93,22.33,43.59,22.24,33.46,13.69,20.69
Dvd Payout Ratio (%),40.79,24.86,31.87,37.49,38.48,48.49,33.78,71.05,26.15,34.62
Sustainable Growth Rate (%),11.91,15.54,11.17,9.47,9.51,6.52,12.42,1.97,18.93,11.94
