,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,25.00,23.96,29.97,29.78,28.10,47.39,37.29,97.87,40.15,38.71
Price/Earnings Average,23.68,22.70,27.33,29.15,25.49,42.28,30.16,99.79,32.27,46.06
Price/Earnings High,27.63,24.81,31.46,32.36,28.92,52.74,37.61,116.20,40.25,56.36
Price/Earnings Low,18.93,20.41,24.45,24.46,22.13,31.04,24.74,72.23,23.45,33.95
Price/Book Value,4.75,4.56,4.60,4.29,4.16,5.79,6.62,6.60,9.38,6.59
Price/Book Value Average,4.50,4.32,4.20,4.19,3.77,5.17,5.35,6.73,7.54,7.85
Price/Book Value High,5.25,4.72,4.83,4.66,4.28,6.45,6.68,7.84,9.40,9.60
Price/Book Value Low,3.60,3.88,3.75,3.52,3.28,3.79,4.39,4.87,5.48,5.78
Price/Tangible Book Value,11.34,10.15,14.78,16.37,30.37,34.74,49.34,300.14,484.65,189.98
Price/Tangible Book Value Average,10.74,9.61,13.47,16.03,27.54,30.99,39.91,306.02,389.50,226.07
Price/Tangible Book Value High,12.53,10.50,15.51,17.79,31.25,38.66,49.77,356.35,485.92,276.63
Price/Tangible Book Value Low,8.59,8.64,12.05,13.45,23.92,22.75,32.73,221.50,283.12,166.62
Price/Sales,2.50,2.63,3.03,2.95,2.97,3.84,4.48,4.68,7.11,5.22
Price/Sales Average,2.37,2.49,2.76,2.89,2.69,3.42,3.62,4.78,5.71,6.21
Price/Sales High,2.77,2.72,3.18,3.20,3.06,4.27,4.52,5.56,7.12,7.59
Price/Sales Low,1.90,2.24,2.47,2.42,2.34,2.51,2.97,3.46,4.15,4.57
Price/Cash Flow,20.79,18.79,16.80,18.56,19.50,20.41,26.44,29.36,31.73,30.43
Price/Cash Flow Average,19.69,17.80,15.31,18.17,17.68,18.21,21.39,29.94,25.50,36.22
Price/Cash Flow High,22.98,19.46,17.63,20.16,20.07,22.71,26.67,34.86,31.82,44.31
Price/Cash Flow Low,15.74,16.01,13.70,15.24,15.36,13.37,17.54,21.67,18.54,26.69
Price/Free Cash Flow,15.39,14.36,13.74,14.60,15.48,16.74,20.80,23.46,27.39,22.98
Price/Free Cash Flow Average,14.58,13.60,12.52,14.29,14.04,14.94,16.82,23.92,22.01,27.35
Price/Free Cash Flow High,17.01,14.86,14.42,15.87,15.93,18.63,20.98,27.86,27.46,33.47
Price/Free Cash Flow Low,11.66,12.23,11.20,11.99,12.19,10.96,13.80,17.32,16.00,20.16
EV/Sales,2.49,2.58,3.00,3.01,3.13,3.89,4.48,4.95,7.33,5.43
EV/Sales Average,2.36,2.45,2.79,2.99,2.91,3.52,3.63,5.04,5.94,6.41
EV/Sales High,2.76,2.67,3.20,3.30,3.27,4.36,4.52,5.82,7.35,7.79
EV/Sales Low,1.88,2.20,2.50,2.52,2.55,2.61,2.98,3.72,4.38,4.79
EV/EBITDA,13.39,12.82,16.07,15.69,15.55,18.92,20.96,26.04,32.47,22.55
EV/EBITDA Average,12.68,12.14,14.90,15.59,14.43,17.10,16.98,26.52,26.31,26.63
EV/EBITDA High,14.81,13.28,17.11,17.23,16.24,21.21,21.14,30.66,32.55,32.34
EV/EBITDA Low,10.12,10.90,13.36,13.18,12.67,12.68,13.95,19.58,19.42,19.90
EV/EBIT,16.28,15.53,20.16,19.42,19.32,23.32,25.42,33.60,39.49,27.17
EV/EBIT Average,15.42,14.70,18.70,19.30,17.92,21.08,20.59,34.22,32.00,32.09
EV/EBIT High,18.01,16.08,21.47,21.33,20.16,26.14,25.64,39.55,39.59,38.98
EV/EBIT Low,12.31,13.20,16.77,16.31,15.73,15.64,16.92,25.27,23.62,23.99
Last Price,65.77,74.71,86.05,89.71,95.62,142.69,183.11,185.65,317.51,256.99
High Price,72.70,77.34,90.33,97.48,98.40,158.80,184.70,220.42,318.34,374.20
Low Price,49.81,63.63,70.18,73.67,75.30,93.45,121.47,137.01,185.48,225.39
Enterprise Value,25382,28334,32382,33865,37047,53239,66571,70726,118860,96290
Enterprise Value Average,24034,26823,30039,33640,34372,48123,53931,72037,96310,113723
Enterprise Value High,28071,29341,34490,37192,38675,59688,67146,83261,119160,138140
Enterprise Value Low,19190,24091,26936,28436,30172,35695,44313,53190,71097,85007
