,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,25518,28605,32259,32992,35198,52388,66121,66932,114862,91760
- Cash & Cash Equivalents,1496,1629,1021,914,1136,2181,2987,5022,4958,3957
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,15,15,11,15,18,22,25,27,857,842
+ Total Debt,1344,1343,1637,2242,3572,3544,3412,8789,8099,7645
Enterprise Value,25382,28334,32382,33865,37047,53239,66571,70726,118860,96290
Total Capital,6729,7629,8658,9956,12048,12612,13427,18956,21206,22405
Total Debt/Capital (%),19.98,17.61,18.91,22.51,29.65,28.10,25.41,46.37,38.19,34.12
Total Debt / EV,0.05,0.05,0.05,0.07,0.10,0.07,0.05,0.12,0.07,0.08
EV/Sales,2.49,2.58,3.00,3.01,3.13,3.89,4.48,4.95,7.33,5.43
EV/EBITDA,13.39,12.82,16.07,15.69,15.55,18.92,20.96,26.04,32.47,22.55
EV/EBIT,16.28,15.53,20.16,19.42,19.32,23.32,25.42,33.60,39.49,27.17
EV/Cash Flow to Firm,20.08,18.05,16.31,18.41,19.71,20.13,25.40,29.63,31.44,30.35
EV/Free Cash Flow to Firm,14.71,13.62,13.17,14.32,15.54,16.26,19.79,23.50,26.91,22.86
Diluted Market Cap,25973,29369,33189,33785,35666,53609,67824,68115,116907,93776
Diluted Enterprise Value,25836,29097,33816,35128,38120,54994,68274,71909,120905,98306
EV per Share,65.42,74.00,86.38,92.09,100.64,145.01,184.36,196.17,328.56,269.68
TTM Sales,10182,10969,10780,11262,11824,13683,14863,14294,16215,17737
TTM EBITDA,1896,2209,2016,2158,2382,2814,3176,2716,3661,4271
TTM Operating Income,1559,1825,1606,1743,1918,2283,2619,2105,3010,3544
TTM Cash Flow to Firm,1264,1570,1985,1840,1880,2645,2620,2387,3780,3172
TTM Free Cash Flow to Firm,1725,2080,2458,2365,2384,3274,3364,3010,4417,4212
