,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.77,0.79,0.71,0.52,0.62,0.82,0.65,0.97,0.94,0.68
Current Ratio,2.22,2.35,2.09,1.58,1.76,1.86,1.57,1.72,1.84,1.60
Quick Ratio,1.38,1.46,1.26,0.99,1.11,1.27,1.05,1.20,1.26,0.96
CFO/Avg Current Liab,0.60,0.77,0.93,0.74,0.65,0.84,0.64,0.47,0.69,0.55
Common Equity/Total Assets,75.15,79.70,85.08,83.47,73.12,71.98,75.93,57.03,55.76,66.56
Long-Term Debt/Equity (%),40.16,34.24,43.99,53.24,76.85,71.36,65.65,181.52,110.65,109.02
Long-Term Debt/Capital (%),19.71,17.36,18.57,19.18,28.08,26.65,21.57,37.94,36.25,31.30
Long-Term Debt/Total Assets (%),18.56,16.83,19.51,20.71,29.24,26.74,22.01,40.45,34.99,33.53
Total Debt/Equity (%),40.71,34.71,44.80,62.48,81.14,75.24,77.35,221.83,116.57,118.86
Total Debt/Capital (%),19.98,17.61,18.91,22.51,29.65,28.10,25.41,46.37,38.19,34.12
Total Debt/Total Assets (%),18.81,17.07,19.87,24.30,30.88,28.20,25.93,49.43,36.86,36.56
CFO/Total Liabilities,31.91,38.39,42.38,31.74,25.12,32.75,28.78,16.50,24.17,21.00
CFO/CapEx,2.66,3.01,4.11,3.41,3.57,4.09,3.38,3.66,5.70,2.92
Altman's Z-Score,8.20,8.56,8.46,7.39,6.86,7.98,8.56,5.75,7.78,7.35
