,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,388,383,375,368,368,367,361,361,362,357
Diluted Weighted Avg Shares,395,393,386,377,373,376,370,367,368,365
Basic Weighted Avg Shares,388,386,379,370,367,368,364,361,363,360
Revenue per Share,26.27,28.40,28.42,30.44,32.21,37.18,40.89,39.64,44.68,49.27
EBITDA per Share,4.89,5.72,5.31,5.83,6.49,7.65,8.74,7.53,10.09,11.86
Operating Income per Share,4.02,4.72,4.23,4.71,5.22,6.20,7.20,5.84,8.29,9.84
"Basic EPS, GAAP",2.63,3.12,2.87,3.01,3.40,3.01,4.91,1.90,7.91,6.64
Basic EPS from Cont Ops,2.64,3.13,2.88,3.03,3.42,3.04,4.94,1.93,7.92,6.69
"Diluted EPS, GAAP",2.58,3.06,2.82,2.96,3.35,2.95,4.82,1.86,7.79,6.55
Diluted EPS from Cont Ops,2.59,3.08,2.83,2.98,3.37,2.97,4.84,1.90,7.81,6.60
Dividend per Share,1.08,0.78,0.92,1.14,1.32,1.48,1.68,1.39,2.07,2.33
Cash Flow per Share,3.16,3.98,5.12,4.83,4.90,6.99,6.92,6.32,10.01,8.44
Free Cash Flow per Basic Share,1.97,2.65,3.88,3.42,3.53,5.28,4.88,4.60,8.25,5.56
Cash & Equivalents per Share,3.85,4.25,4.07,3.76,4.73,7.39,8.27,13.93,13.71,11.08
Book Value per Share,13.84,16.38,18.70,20.93,22.98,24.64,27.67,28.13,33.86,38.98
Tangible Book Value per Share,5.80,7.36,5.82,5.48,3.15,4.11,3.71,0.62,0.66,1.35
