,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,8873,18436,19989,27800,37099,30286,28135,38447,35750,32514
- Cash & Cash Equivalents,1782,2068,2493,2565,4258,4708,3768,5260,2732,2424
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,580,633,1152,990,992,994,996,1952,1959,1946
Enterprise Value,7088,16048,17307,24258,32760,25835,23396,34033,34647,31693
Total Capital,612,1540,3215,4020,5057,6355,8507,9842,9569,9306
Total Debt/Capital (%),94.77,41.10,35.83,24.63,19.62,15.64,11.71,19.83,20.47,20.91
Total Debt / EV,0.08,0.04,0.07,0.04,0.03,0.04,0.04,0.06,0.06,0.06
EV/Sales,1.98,3.55,3.94,5.01,6.36,5.22,4.23,6.05,4.96,4.27
EV/EBITDA,31.64,13.77,15.81,17.38,20.87,22.37,14.62,27.74,21.45,16.01
EV/EBIT,0,16.98,19.27,19.82,22.85,25.58,16.13,32.54,30.69,21.96
EV/Cash Flow to Firm,9.50,14.64,13.74,17.10,19.02,16.27,12.43,17.28,17.85,19.99
EV/Free Cash Flow to Firm,8.41,13.47,12.79,15.73,17.91,15.14,11.57,16.26,16.27,17.69
Diluted Market Cap,9015,19328,21915,28342,37827,31099,28819,39254,36516,33110
Diluted Enterprise Value,7813,17893,20574,26767,34561,27385,26047,35946,35743,32632
EV per Share,22.79,51.77,57.50,78.76,107.06,86.69,81.24,119.00,123.74,116.09
TTM Sales,3575,4515,4396,4845,5150,4950,5537,5629,6991,7426
TTM EBITDA,224,1165,1095,1396,1570,1155,1600,1227,1615,1979
TTM Operating Income,-3,945,898,1224,1434,1010,1450,1046,1129,1443
TTM Cash Flow to Firm,746,1096,1260,1419,1722,1588,1882,1969,1941,1585
TTM Free Cash Flow to Firm,843,1191,1353,1542,1829,1707,2022,2093,2129,1792
