,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Price/Earnings,1098.41,21.14,17.81,28.28,35.80,30.22,9.42,46.42,45.96,41.14
Price/Earnings Average,932.83,14.51,17.82,24.72,33.29,33.16,9.49,45.03,49.24,42.93
Price/Earnings High,1176.56,21.40,20.63,28.77,38.72,44.98,11.00,51.90,53.61,49.32
Price/Earnings Low,641.02,9.47,14.22,19.15,25.97,21.98,8.26,33.39,42.32,37.48
Price/Book Value,277.28,20.33,9.69,9.17,9.13,5.65,3.75,4.87,4.70,4.42
Price/Book Value Average,235.48,13.95,9.69,8.02,8.49,6.20,3.77,4.73,5.03,4.61
Price/Book Value High,297.00,20.58,11.22,9.33,9.87,8.41,4.38,5.45,5.48,5.30
Price/Book Value Low,161.82,9.11,7.73,6.21,6.62,4.11,3.29,3.51,4.33,4.03
Price/Tangible Book Value,17.00,15.21,12.27,11.86,14.05,9.04,5.09,8.25,28.02,25.11
Price/Tangible Book Value Average,14.44,10.44,12.28,10.36,13.06,9.92,5.13,8.00,30.02,26.20
Price/Tangible Book Value High,18.21,15.40,14.21,12.06,15.19,13.45,5.95,9.22,32.68,30.10
Price/Tangible Book Value Low,9.92,6.81,9.79,8.03,10.19,6.57,4.47,5.93,25.80,22.88
Price/Sales,2.46,4.10,4.68,5.64,7.25,6.22,5.17,6.90,5.19,4.44
Price/Sales Average,2.09,2.81,4.69,4.93,6.74,6.83,5.21,6.70,5.56,4.64
Price/Sales High,2.63,4.15,5.42,5.74,7.84,9.26,6.04,7.72,6.05,5.33
Price/Sales Low,1.43,1.84,3.74,3.82,5.26,4.52,4.53,4.96,4.78,4.05
Price/Cash Flow,12.34,17.33,16.83,19.77,22.07,19.91,15.93,20.09,19.09,21.28
Price/Cash Flow Average,10.48,11.90,16.84,17.28,20.52,21.84,16.04,19.49,20.46,22.21
Price/Cash Flow High,13.22,17.55,19.50,20.12,23.87,29.63,18.61,22.46,22.27,25.52
Price/Cash Flow Low,7.20,7.76,13.44,13.39,16.01,14.48,13.97,14.45,17.58,19.40
Price/Free Cash Flow,11.14,16.63,16.65,18.82,21.03,18.67,14.88,19.07,17.50,18.84
Price/Free Cash Flow Average,9.46,11.42,16.66,16.45,19.55,20.49,14.98,18.50,18.75,19.67
Price/Free Cash Flow High,11.94,16.84,19.29,19.14,22.74,27.78,17.38,21.33,20.41,22.59
Price/Free Cash Flow Low,6.50,7.45,13.29,12.74,15.25,13.58,13.05,13.72,16.11,17.17
EV/Sales,1.98,3.55,3.94,5.01,6.36,5.22,4.23,6.05,4.96,4.27
EV/Sales Average,1.77,2.49,4.24,4.69,6.06,5.96,4.62,6.04,5.37,4.51
EV/Sales High,2.32,3.82,4.96,5.51,7.16,8.36,5.44,7.05,5.85,5.18
EV/Sales Low,1.11,1.51,3.32,3.56,4.59,3.70,3.96,4.33,4.60,3.93
EV/EBITDA,31.64,13.77,15.81,17.38,20.87,22.37,14.62,27.74,21.45,16.01
EV/EBITDA Average,28.27,9.63,17.04,16.28,19.89,25.56,15.98,27.70,23.24,16.90
EV/EBITDA High,37.06,14.79,19.92,19.13,23.48,35.81,18.81,32.34,25.34,19.46
EV/EBITDA Low,17.75,5.86,13.35,12.35,15.06,15.85,13.69,19.84,19.91,14.73
EV/EBIT,0,16.98,19.27,19.82,22.85,25.58,16.13,32.54,30.69,21.96
EV/EBIT Average,-2111.11,11.87,20.78,18.57,21.78,29.23,17.63,32.49,33.24,23.18
EV/EBIT High,-2767.39,18.23,24.29,21.82,25.70,40.95,20.76,37.93,36.25,26.68
EV/EBIT Low,-1325.38,7.22,16.28,14.09,16.49,18.13,15.11,23.28,28.48,20.20
Last Price,28.53,59.47,66.41,90.26,121.24,101.63,97.69,134.43,127.68,119.10
High Price,30.56,60.21,76.92,91.82,131.13,151.26,114.13,150.30,148.93,142.79
Low Price,16.65,26.64,53.01,61.10,87.94,73.91,85.69,96.70,117.58,108.53
Enterprise Value,7088,16048,17307,24258,32760,25835,23396,34033,34647,31693
Enterprise Value Average,6333,11220,18656,22724,31229,29522,25561,33990,37528,33455
Enterprise Value High,8302,17230,21812,26706,36860,41361,30097,39678,40927,38504
Enterprise Value Low,3976,6823,14615,17244,23644,18311,21907,24348,32149,29151
