,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Return on Common Equity (%),28.57,186.37,77.85,37.97,29.40,21.62,47.22,10.87,10.18,10.71
Return on Assets (%),0.15,14.75,17.52,13.10,12.80,11.62,30.29,6.86,5.83,5.88
Return on Capital (%),0,84.05,0,27.73,23.65,18.57,0,9.51,8.57,8.87
Return on Invested Capital (%),0,28.18,0,21.05,19.99,16.25,0,9.44,8.51,9.27
Gross Margin (%),62.32,68.35,69.20,73.21,75.20,73.29,75.28,73.46,73.41,75.87
EBITDA Margin (%),6.27,25.80,24.91,28.81,30.49,23.33,28.90,21.80,23.10,26.65
Operating Margin (%),-0.08,20.93,20.43,25.26,27.84,20.40,26.19,18.58,16.15,19.43
Incremental Operating Margin (%),0,100.85,39.50,72.61,68.85,212.00,74.96,-439.13,6.09,72.18
Pretax Margin (%),0.20,20.49,19.95,24.97,28.14,21.80,27.23,18.07,15.46,17.86
Profit Margin (%),0.22,19.38,26.30,19.96,20.25,20.59,54.89,14.87,11.29,10.80
Net Income to Common Margin (%),0.22,19.38,26.30,19.96,20.25,20.59,54.89,14.87,11.29,10.80
Effective Tax Rate (%),0,5.41,0,20.08,28.02,5.56,0,17.70,27.01,39.52
Dvd Payout Ratio (%),0,0,0,0,0,0,0,11.71,24.46,26.18
Sustainable Growth Rate (%),28.57,186.37,77.85,37.97,29.40,21.62,47.22,9.60,7.69,7.91
