,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,0.99,1.09,1.58,1.88,2.14,2.40,2.15,2.15,0.87,0.84
Current Ratio,1.31,1.34,1.80,2.15,2.41,2.82,2.45,2.43,1.18,1.21
Quick Ratio,1.13,1.22,1.68,2.03,2.29,2.68,2.33,2.32,1.06,1.05
CFO/Avg Current Liab,0.33,0.41,0.47,0.57,0.69,0.65,0.73,0.69,0.59,0.46
Common Equity/Total Assets,0.56,14.76,29.26,39.26,47.36,59.85,67.59,59.38,55.14,54.68
Long-Term Debt/Equity (%),23.95,0,29.12,24.38,21.59,18.65,5.32,23.93,24.63,25.78
Long-Term Debt/Capital (%),94.77,0,30.76,24.63,19.62,15.64,4.67,19.06,19.63,20.20
Long-Term Debt/Total Assets (%),10.15,0,14.03,12.83,11.56,11.10,3.57,14.12,13.61,13.97
Total Debt/Equity (%),23.95,20.85,33.92,24.38,21.59,18.65,13.35,24.90,25.69,26.68
Total Debt/Capital (%),94.77,41.10,35.83,24.63,19.62,15.64,11.71,19.83,20.47,20.91
Total Debt/Total Assets (%),10.15,10.30,16.34,12.83,11.56,11.10,8.96,14.69,14.20,14.46
CFO/Total Liabilities,21.62,34.30,33.47,37.81,42.42,42.66,49.22,35.50,30.75,25.14
CFO/CapEx,7.34,11.23,13.15,11.24,15.81,13.00,12.84,15.60,10.10,7.49
Altman's Z-Score,2.80,5.88,5.66,7.30,8.56,7.98,7.40,6.73,6.44,6.29
