,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,23113,19616,19959,21222,22871,21493,22320,24540,28318,28541
+ Sales & Services Revenue,23113,19616,19959,21222,22871,21493,22320,24540,28318,28541
- Cost of Revenue,4908,4933,5037,5655,6070,4682,4721,5483,7313,6630
+ Cost of Goods & Services,4908,4933,5037,5655,6070,4682,4721,5483,7313,6630
Gross Profit,18205,14683,14922,15567,16801,16812,17598,19057,21006,21912
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,12657,11354,11329,11696,11870,11026,11809,12207,13458,13631
"+ Selling, General & Admin",7126,6621,6533,6452,6588,5975,6214,6121,6432,6440
+ Research & Development,5531,4734,4796,5244,5282,5051,5595,6086,7026,7191
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),5548,3329,3592,3871,4931,5785,5790,6850,7548,8280
- Non-Operating (Income) Loss,-341,328,802,497,2734,2105,524,-380,1393,1474
"+ Interest Expense, Net",40,28,74,77,58,111,320,327,314,269
+ Interest Expense,160,149,161,185,225,272,401,360,340,332
- Interest Income,120,121,87,109,167,161,80,33,25,63
+ Other Non-Op (Income) Loss,-382,301,728,421,2676,1994,203,-707,1078,1205
Pretax Income,5889,3000,2790,3374,2197,3680,5266,7230,6156,6806
- Income Tax Expense (Benefit),1205,610,382,636,2402,530,628,1036,574,562
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,4685,2391,2408,2738,-204,3151,4638,6194,5582,6245
- Net Extraordinary Losses (Gains),0,0,0,0,0,-81,-3680,0,0,0
+ Discontinued Operations,0,0,0,0,-118,81,3681,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,118,-163,-7361,0,0,0
Income (Loss) Incl. MI,4685,2391,2408,2738,-204,3232,8318,6194,5582,6245
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",4685,2391,2408,2738,-204,3232,8318,6194,5582,6245
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",4685,2391,2408,2738,-204,3232,8318,6194,5582,6245
Basic Weighted Avg Shares,1081,1070,1062,1058,1052,1028,931,908,907,902
"Basic EPS, GAAP",4.33,2.23,2.27,2.59,-0.19,3.14,8.93,6.82,6.15,6.93
Basic EPS from Cont Ops,4.33,2.23,2.27,2.59,-0.19,3.07,4.98,6.82,6.15,6.93
Diluted Weighted Avg Shares,1085,1074,1066,1062,1052,1034,936,913,912,905
"Diluted EPS, GAAP",4.32,2.23,2.26,2.58,-0.19,3.13,8.89,6.79,6.12,6.90
Diluted EPS from Cont Ops,4.32,2.23,2.26,2.58,-0.19,3.05,4.96,6.79,6.12,6.90
EBITDA,6994,4708,5020,5368,6499,7394,7022,8174,9096,9803
EBITDA Margin (%),30.26,24.00,25.15,25.29,28.41,34.40,31.46,33.31,32.12,34.35
EBITA,5548,3329,3592,3871,4931,5785,5790,6850,7548,8280
EBIT,5548,3329,3592,3871,4931,5785,5790,6850,7548,8280
Gross Margin (%),78.76,74.85,74.76,73.35,73.46,78.22,78.85,77.66,74.18,76.77
Operating Margin (%),24.00,16.97,18.00,18.24,21.56,26.92,25.94,27.91,26.65,29.01
Profit Margin (%),20.27,12.19,12.07,12.90,-0.89,15.04,37.27,25.24,19.71,21.88
Sales per Employee,609442,501229,483554,505589,562570,555670,663777,1258451,809097,731831
Dividend per Share,1.96,1.96,2.00,2.04,2.08,2.25,2.59,2.96,3.40,3.92
Depreciation Expense,1446,1379,1428,1497,1567,1609,1233,1324,1548,1523
