,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.27,0.08,0.08,0.07,0.13,0.09,0.07,0.77,0.43,0.09
Current Ratio,2.27,2.11,1.81,1.95,1.95,1.91,1.43,1.87,1.57,1.33
Quick Ratio,0.27,0.08,0.08,0.07,0.13,0.10,0.07,0.77,0.43,0.09
CFO/Avg Current Liab,0.61,0.72,0.60,0.80,0.78,0.78,0.74,0.93,0.60,0.61
Common Equity/Total Assets,85.78,94.35,93.93,95.02,98.67,104.21,68.33,59.42,63.68,66.26
Long-Term Debt/Equity (%),0.10,0.38,1.22,19.94,30.57,26.28,153.02,168.33,179.47,191.96
Long-Term Debt/Capital (%),0.07,0.26,0.71,10.19,13.17,11.23,37.92,41.89,40.54,39.62
Long-Term Debt/Total Assets (%),0.06,0.24,0.72,10.83,15.12,13.30,45.34,45.94,46.27,46.18
Total Debt/Equity (%),0.10,0.40,12.05,20.72,32.58,28.19,172.88,184.09,195.70,209.07
Total Debt/Capital (%),0.08,0.27,7.01,10.59,14.04,12.04,42.84,45.82,44.21,43.15
Total Debt/Total Assets (%),0.07,0.25,7.08,11.25,16.11,14.27,51.22,50.24,50.46,50.30
CFO/Total Liabilities,50.83,55.22,43.90,52.31,43.55,45.58,21.81,27.21,19.75,21.05
CFO/CapEx,1.53,2.55,1.81,2.83,2.52,2.49,3.73,4.74,1.81,1.75
Altman's Z-Score,14.99,14.07,12.31,10.17,9.14,9.31,4.97,5.06,6.08,5.68
