,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1,5,168,301,462,440,2709,3542,3919,4270
ST Debt,0,0,151,11,29,30,311,303,325,350
LT Debt,1,5,17,290,434,410,2398,3238,3594,3921
Total Debt/EBITDA,0.00,0.01,0.22,0.36,0.54,0.50,2.88,2.76,2.49,2.40
Net Debt/EBITDA,-0.23,-0.07,0.31,0.26,0.37,0.37,0.33,-0.28,0.07,0.54
Total Debt/EBIT,0.00,0.01,0.26,0.43,0.67,0.63,3.65,3.32,3.00,2.98
Net Debt/EBIT,-0.28,-0.09,0.36,0.32,0.46,0.46,0.42,-0.34,0.08,0.67
EBITDA to Interest Expense,1103.55,373.53,267.75,144.07,61.49,47.90,47.33,44.58,59.26,58.04
EBITDA-CapEx/Interest Expense,711.80,288.33,185.95,105.17,43.42,32.72,36.37,34.36,35.64,32.80
EBIT to Interest Expense,923.97,312.72,225.01,119.46,49.53,38.24,37.46,37.03,49.11,46.84
Interest Expense,1,2,3,6,14,18,20,29,27,31
Common Equity/Total Assets,85.78,94.35,93.93,95.02,98.67,104.21,68.33,59.42,63.68,66.26
Long-Term Debt/Equity (%),0.10,0.38,1.22,19.94,30.57,26.28,153.02,168.33,179.47,191.96
Long-Term Debt/Capital (%),0.07,0.26,0.71,10.19,13.17,11.23,37.92,41.89,40.54,39.62
Long-Term Debt/Total Assets (%),0.06,0.24,0.72,10.83,15.12,13.30,45.34,45.94,46.27,46.18
Total Debt/Equity (%),0.10,0.40,12.05,20.72,32.58,28.19,172.88,184.09,195.70,209.07
Total Debt/Capital (%),0.08,0.27,7.01,10.59,14.04,12.04,42.84,45.82,44.21,43.15
Total Debt/Total Assets (%),0.07,0.25,7.08,11.25,16.11,14.27,51.22,50.24,50.46,50.30
Net Debt to Equity,-11.45,-3.95,16.95,15.13,22.34,20.56,19.92,-18.58,5.41,47.08
Net Debt/Capital (%),-9.57,-2.73,10.13,7.89,9.95,8.99,5.00,-5.60,1.36,9.92
EBITDA,615,704,774,837,852,879,939,1283,1577,1778
EBITDA-CapEx,396,543,538,611,602,601,722,989,948,1005
Operating Income (Loss),515,589,651,694,686,702,743,1066,1307,1435
