,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),21.84,20.88,19.79,18.33,15.73,17.61,16.47,19.20,21.83,20.60
Return on Assets (%),18.18,18.84,18.63,17.33,15.25,17.88,13.43,12.14,13.46,13.39
Return on Capital (%),21.85,20.91,19.09,16.83,14.06,15.73,11.58,10.98,12.27,11.86
Return on Invested Capital (%),28.24,28.97,28.65,26.50,23.62,28.07,18.38,16.88,17.85,18.17
Gross Margin (%),33.95,34.15,34.42,34.30,34.34,34.16,34.38,35.42,35.17,35.00
EBITDA Margin (%),11.90,12.33,12.43,12.35,11.74,11.11,11.25,12.08,12.39,12.52
Operating Margin (%),9.96,10.32,10.45,10.24,9.46,8.87,8.90,10.04,10.26,10.10
Incremental Operating Margin (%),15.55,13.68,11.86,7.88,-1.61,2.35,9.41,14.22,11.41,8.70
Pretax Margin (%),9.95,10.29,10.40,10.15,9.27,8.64,8.66,9.12,10.05,9.89
Profit Margin (%),6.36,6.49,6.59,6.45,5.82,6.73,6.73,7.05,7.83,7.66
Net Income to Common Margin (%),6.36,6.49,6.59,6.45,5.82,6.73,6.73,7.05,7.83,7.66
Effective Tax Rate (%),36.15,36.88,36.63,36.49,37.16,22.10,22.26,22.64,22.11,22.47
Dvd Payout Ratio (%),20.86,22.66,25.12,27.97,31.67,27.63,28.93,23.32,23.97,37.62
Sustainable Growth Rate (%),17.29,16.15,14.82,13.20,10.75,12.74,11.70,14.72,16.60,12.85
