,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,5158,4642,4120,3609,4077,5068,5803,6798,7741,8735
ST Debt,1000,1001,1000,631,500,749,500,550,500,500
LT Debt,4158,3641,3120,2978,3577,4319,5303,6248,7241,8235
Total Debt/EBITDA,1.23,0.85,0.73,0.60,0.56,0.63,0.83,0.96,0.77,0.77
Net Debt/EBITDA,0.84,0.63,0.55,0.41,0.33,0.33,0.48,0.52,0.31,0.50
Total Debt/EBIT,1.73,1.10,0.91,0.71,0.64,0.72,0.97,1.11,0.85,0.84
Net Debt/EBIT,1.18,0.81,0.69,0.48,0.38,0.37,0.56,0.60,0.34,0.55
EBITDA to Interest Expense,44.20,58.04,62.94,75.73,93.79,63.90,41.32,37.41,54.95,53.16
EBITDA-CapEx/Interest Expense,39.86,53.95,56.82,69.09,84.88,54.86,36.34,33.99,41.57,40.09
EBIT to Interest Expense,31.41,44.96,50.36,63.79,82.21,56.27,35.15,32.19,49.76,48.58
Interest Expense,95,94,90,80,78,125,170,190,184,214
Common Equity/Total Assets,157.96,177.15,202.82,212.09,206.34,231.35,231.10,226.30,193.14,191.47
Long-Term Debt/Equity (%),38.48,35.04,31.37,28.44,34.60,48.02,59.54,68.01,54.31,56.49
Long-Term Debt/Capital (%),11.86,10.10,8.42,7.74,8.84,9.66,11.18,12.35,13.07,13.54
Long-Term Debt/Total Assets (%),21.96,20.55,19.22,18.12,20.28,25.20,29.43,32.29,29.34,30.27
Total Debt/Equity (%),47.73,44.68,41.42,34.46,39.44,56.35,65.15,74.00,58.06,59.92
Total Debt/Capital (%),14.71,12.88,11.12,9.38,10.07,11.33,12.23,13.44,13.97,14.36
Total Debt/Total Assets (%),27.24,26.19,25.39,21.96,23.11,29.57,32.21,35.13,31.37,32.11
Net Debt to Equity,32.67,33.14,31.37,23.44,23.42,29.24,37.79,40.18,23.33,39.00
Net Debt/Capital (%),10.56,9.88,8.66,6.58,6.24,6.22,7.48,7.77,6.13,9.84
EBITDA,4199,5456,5665,6058,7316,7988,7025,7108,10110,11376
EBITDA-CapEx,3787,5071,5114,5527,6621,6857,6178,6459,7648,8579
Operating Income (Loss),2984,4226,4532,5103,6412,7034,5975,6116,9156,10397
