,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1083,1047,1011,996,983,945,932,919,924,906
Diluted Weighted Avg Shares,1113,1080,1043,1021,1012,990,952,933,936,926
Basic Weighted Avg Shares,1098,1047,1011,996,991,970,936,921,923,916
Revenue per Share,11.12,12.46,12.86,13.42,15.10,16.27,15.37,15.70,19.87,21.86
EBITDA per Share,3.82,5.21,5.60,6.08,7.38,8.24,7.51,7.72,10.95,12.42
Operating Income per Share,2.72,4.04,4.48,5.12,6.47,7.25,6.38,6.64,9.92,11.35
"Basic EPS, GAAP",1.97,2.70,2.95,3.61,3.72,5.75,5.36,6.07,8.42,9.55
Basic EPS from Cont Ops,1.97,2.70,2.95,3.61,3.72,5.75,5.36,6.07,8.42,9.55
"Diluted EPS, GAAP",1.94,2.61,2.86,3.52,3.64,5.64,5.27,6.00,8.30,9.45
Diluted EPS from Cont Ops,1.94,2.61,2.86,3.52,3.64,5.64,5.27,6.00,8.30,9.45
Dividend per Share,1.07,1.26,1.43,1.65,2.12,2.63,3.21,3.72,4.21,4.69
Cash Flow per Share,3.08,3.72,4.22,4.63,5.41,7.41,7.10,6.67,9.49,9.52
Free Cash Flow per Basic Share,2.71,3.35,3.68,4.10,4.71,6.25,6.20,5.96,6.82,6.47
Cash & Equivalents per Share,3.54,3.38,3.18,3.50,4.55,4.48,5.78,7.14,10.54,10.01
Book Value per Share,27.63,30.00,32.55,34.99,37.03,41.95,44.68,47.63,51.58,57.50
Tangible Book Value per Share,3.79,3.86,3.91,4.81,5.00,4.14,4.44,4.95,9.62,11.11
