,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,47535,56445,56793,72677,102681,88665,118983,149579,175015,149689
- Cash & Cash Equivalents,1627,1199,1000,1154,1656,2438,2437,3107,4631,3050
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,5158,4642,4120,3609,4077,5068,5803,6798,7741,8735
Enterprise Value,48864,57546,57695,72796,102289,89500,119399,149809,173017,149357
Total Capital,35072,36036,37037,38457,40480,44715,47442,50590,55401,60829
Total Debt/Capital (%),14.71,12.88,11.12,9.38,10.07,11.33,12.23,13.44,13.97,14.36
Total Debt / EV,0.11,0.08,0.07,0.05,0.04,0.06,0.05,0.05,0.04,0.06
EV/Sales,4.00,4.41,4.44,5.44,6.84,5.67,8.30,10.36,9.43,7.46
EV/EBITDA,11.64,10.55,10.18,12.02,13.98,11.20,17.00,21.08,17.11,13.13
EV/EBIT,16.38,13.62,12.73,14.27,15.95,12.72,19.98,24.49,18.90,14.37
EV/Cash Flow to Firm,14.13,14.53,13.32,15.58,18.91,12.27,17.56,23.72,19.40,16.77
EV/Free Cash Flow to Firm,12.62,13.24,11.82,13.99,16.75,10.62,15.62,21.51,15.21,12.76
Diluted Market Cap,48861,58244,58575,74502,105693,92872,121532,151799,177288,152994
Diluted Enterprise Value,52392,61687,61695,76957,108114,95502,124898,155490,180398,158679
EV per Share,45.13,54.98,57.05,73.09,104.04,94.69,128.11,162.95,187.25,164.85
TTM Sales,12205,13045,13000,13370,14961,15784,14383,14461,18344,20028
TTM EBITDA,4199,5456,5665,6058,7316,7988,7025,7108,10110,11376
TTM Operating Income,2984,4226,4532,5103,6412,7034,5975,6116,9156,10397
TTM Cash Flow to Firm,3459,3960,4332,4672,5410,7293,6798,6316,8916,8907
TTM Free Cash Flow to Firm,3871,4345,4883,5203,6105,8424,7645,6965,11378,11704
