,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,4976,4765,5721,5736,5794,5811,9078,9455,6013,6053
ST Debt,215,0,6,36,87,72,539,594,170,177
LT Debt,4761,4765,5715,5700,5707,5739,8539,8861,5843,5876
Total Debt/EBITDA,2.31,1.99,2.16,2.28,2.52,3.70,5.80,4.50,2.53,3.79
Net Debt/EBITDA,1.61,1.29,1.20,1.51,1.86,2.80,2.59,1.17,1.21,2.27
Total Debt/EBIT,2.85,2.44,2.61,2.86,3.35,5.94,9.28,5.99,2.99,4.40
Net Debt/EBIT,1.98,1.58,1.45,1.90,2.48,4.49,4.14,1.56,1.43,2.64
EBITDA to Interest Expense,6.84,7.38,7.94,6.40,5.66,4.15,4.14,4.79,6.11,4.59
EBITDA-CapEx/Interest Expense,4.64,5.17,5.76,3.89,3.92,2.48,2.93,4.27,5.42,3.65
EBIT to Interest Expense,5.55,6.03,6.57,5.09,4.26,2.59,2.59,3.60,5.18,3.95
Interest Expense,314,324,334,394,406,378,378,438,388,348
Common Equity/Total Assets,0.50,5.14,5.55,4.43,-15.87,-16.58,-20.15,-11.04,-27.70,-41.48
Long-Term Debt/Equity (%),0,25078.95,0,0,0,0,0,0,0,0
Long-Term Debt/Capital (%),94.97,92.45,92.28,93.44,126.74,128.27,121.26,108.35,134.48,155.66
Long-Term Debt/Total Assets (%),66.14,63.16,67.29,69.77,70.03,70.94,84.34,76.58,96.96,106.95
Total Debt/Equity (%),-1348.51,25078.95,-2217.44,-789.00,-771.50,-671.79,-607.22,-1430.41,-396.37,-274.51
Total Debt/Capital (%),99.26,92.45,92.38,94.03,128.67,129.88,128.91,115.62,138.39,160.34
Total Debt/Total Assets (%),69.13,63.16,67.36,70.21,71.10,71.83,89.66,81.71,99.78,110.17
Net Debt to Equity,-936.86,16231.58,-1229.84,-522.97,-569.77,-508.44,-270.84,-372.62,-189.52,-164.63
Net Debt/Capital (%),98.94,88.80,87.05,91.26,143.21,143.68,73.05,57.61,121.51,142.74
EBITDA,2150,2391,2649,2521,2299,1568,1566,2101,2372,1597
EBITDA-CapEx,1459,1676,1922,1531,1592,939,1108,1873,2102,1269
Operating Income (Loss),1743,1953,2192,2003,1728,978,978,1580,2009,1376
