,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,4471,6787,6473,7523,7213,6368,6757,12868,10903,10635
"+ Cash, Cash Equivalents & STI",291,226,1236,1174,492,479,585,1048,935,1473
+ Cash & Cash Equivalents,291,226,1236,999,292,388,476,844,701,1260
+ ST Investments,0,0,0,176,200,91,109,204,234,213
+ Accounts & Notes Receiv,1820,2269,2689,3311,3612,2881,3059,4844,4266,3815
"+ Accounts Receivable, Net",1820,2269,2689,3311,3612,2881,3059,3891,4266,3815
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,953,0,0
+ Inventories,1665,1651,1951,2456,2543,2580,2671,5472,3978,3520
+ Raw Materials,485,550,592,783,896,956,887,958,922,572
+ Work In Process,310,298,387,436,385,370,417,1438,993,755
+ Finished Goods,870,804,972,1237,1263,1255,1367,3075,2062,2193
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,695,2642,597,581,567,427,443,1504,1724,1829
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,10765,9100,15795,27204,28593,26367,24498,48686,43940,39387
"+ Property, Plant & Equip, Net",1663,1786,1984,2322,2339,2170,2404,3784,3479,3284
"+ Property, Plant & Equip",2726,2956,3294,3808,4002,3975,4378,6046,5880,5343
- Accumulated Depreciation,1063,1170,1310,1486,1663,1804,1973,2262,2401,2059
+ LT Investments & Receivables,0,0,476,396,226,139,92,48,81,1091
+ LT Investments,0,0,476,396,226,139,92,48,81,1091
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,9102,7314,13336,24485,26028,24058,22002,44854,40379,35012
+ Total Intangible Assets,6806,6396,12602,23680,25452,23412,21241,42030,38248,33033
+ Goodwill,4288,4049,5380,9232,10206,9748,9591,12347,12114,10426
+ Other Intangible Assets,2518,2347,7222,14448,15246,13665,11650,29683,26134,22607
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,2296,918,734,805,576,646,761,2824,2131,1979
Total Assets,15236,15887,22268,34726,35806,32735,31256,61553,54843,50022
+ Payables & Accruals,1626,1495,1718,2617,2253,2329,2406,3475,3672,3288
+ Accounts Payable,1073,906,1110,940,976,1123,1062,1346,1056,1158
+ Accrued Taxes,50,161,92,98,113,122,213,289,237,280
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,503,428,516,1580,1165,1084,1131,1841,2379,1851
+ ST Debt,443,2805,1078,290,1809,700,1508,3450,1878,1259
+ ST Borrowings,443,2805,1078,290,1809,700,1508,3357,1878,1259
+ ST Finance Leases,0,0,0,0,0,0,77,93,87,81
+ Other ST Liabilities,887,1006,1326,2134,2323,1559,1656,3638,4335,2199
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,1,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,886,1006,1326,2134,2323,1559,1656,3638,4335,2199
Total Current Liabilities,2956,5306,4122,5041,6385,4588,5569,10563,9884,6746
+ LT Debt,7586,5733,6296,15203,12865,13161,11214,22659,19717,18015
+ LT Borrowings,7586,5733,6296,15203,12865,13161,11214,22429,19717,18015
+ LT Finance Leases,0,0,0,0,0,0,176,230,201,181
+ Other LT Liabilities,1734,1572,2084,3365,3248,2819,2588,5377,4749,4189
+ Accrued Liabilities,469,235,718,2006,2012,1722,1628,3124,2815,2432
+ Pension Liabilities,0,0,118,397,408,398,409,1020,876,545
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,1265,1337,1248,962,828,699,552,1233,1057,1212
Total Noncurrent Liabilities,9320,7305,8380,18568,16113,15980,13803,28036,24466,22204
Total Liabilities,12276,12611,12502,23609,22499,20568,19372,38599,34350,28950
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,4376,4486,7134,8505,8592,8597,8650,18451,18548,18658
+ Common Stock,272,273,6,6,6,6,6,12,12,12
+ Additional Paid in Capital,4104,4213,7129,8499,8586,8591,8644,18439,18536,18646
- Treasury Stock,3879,3858,68,68,568,1000,1000,0,0,0
+ Retained Earnings,2685,3615,4462,4942,5645,6011,6031,5361,3689,5176
