,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,6909,7720,9429,11077,11908,11434,11501,11946,17886,16263
+ Sales & Services Revenue,6909,7720,9429,11077,11908,11434,11501,11946,17886,16263
- Cost of Revenue,3869,4192,5213,6380,7125,7432,7603,8149,12311,9766
+ Cost of Goods & Services,3869,4192,5213,6380,7125,7432,7603,8149,12311,9766
Gross Profit,3040,3528,4216,4697,4783,4002,3898,3797,5576,6497
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1919,2128,2853,3323,3359,3146,3204,3900,5280,4841
"+ Selling, General & Admin",1412,1626,2181,2496,2576,2441,2564,3345,4529,4179
+ Research & Development,508,582,672,827,783,705,640,555,751,662
+ Other Operating Expense,0,-80,0,0,0,0,0,0,0,0
Operating Income (Loss),1121,1401,1364,1374,1424,856,694,-103,295,1656
- Non-Operating (Income) Loss,374,426,448,1252,521,558,540,618,960,-1157
"+ Interest Expense, Net",313,333,336,443,528,542,517,498,636,592
+ Interest Expense,313,333,339,455,535,542,517,498,636,592
- Interest Income,0,0,3,12,6,0,0,0,0,0
+ Other Non-Op (Income) Loss,60,93,112,810,-7,15,22,120,323,-1750
Pretax Income,747,975,915,122,903,298,154,-721,-664,2813
- Income Tax Expense (Benefit),121,41,68,-358,207,-54,138,-51,605,735
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,627,933,848,480,696,353,17,-670,-1269,2079
- Net Extraordinary Losses (Gains),6,7,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,6,7,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,621,926,848,480,696,353,17,-670,-1269,2079
- Minority Interest,-3,-4,0,0,0,0,0,0,0,0
"Net Income, GAAP",624,929,848,480,696,353,17,-670,-1269,2079
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",624,929,848,480,696,353,17,-670,-1269,2079
Basic Weighted Avg Shares,383,374,472,513,535,515,516,601,1209,1212
"Basic EPS, GAAP",1.63,2.49,1.80,0.94,1.30,0.69,0.03,-1.11,-1.05,1.71
Basic EPS from Cont Ops,1.63,2.50,1.80,0.94,1.30,0.69,0.03,-1.11,-1.05,1.71
Diluted Weighted Avg Shares,395,398,497,521,537,517,517,601,1209,1217
"Diluted EPS, GAAP",1.58,2.34,1.70,0.92,1.30,0.68,0.03,-1.11,-1.05,1.71
Diluted EPS from Cont Ops,1.59,2.34,1.70,0.92,1.30,0.68,0.03,-1.11,-1.05,1.71
EBITDA,1637,1967,2396,2897,3230,2966,2713,2113,4802,4683
EBITDA Margin (%),23.69,25.48,25.41,26.15,27.12,25.94,23.59,17.69,26.85,28.80
EBITA,1121,1401,1364,1374,1424,856,694,-103,295,1656
EBIT,1121,1401,1364,1374,1424,856,694,-103,295,1656
Gross Margin (%),44.00,45.70,44.71,42.40,40.17,35.00,33.89,31.78,31.17,39.95
Operating Margin (%),16.22,18.14,14.46,12.41,11.96,7.49,6.04,-0.86,1.65,10.18
Profit Margin (%),9.03,12.04,8.99,4.33,5.84,3.08,0.15,-5.61,-7.10,12.78
Sales per Employee,345457,257320,314310,316483,356337,326683,328586,265467,483414,439532
Dividend per Share,0,0,0,0,0,0,0,0,0.33,0.48
Depreciation Expense,516,567,1032,1523,1806,2110,2019,2216,4507,3028
