,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,7607,6498,4595,6285,7015,10880,12051,12064,17584,13860
- Cash & Cash Equivalents,1256,733,461,656,774,793,631,862,1014,1140
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,35,36,65,65,59,90,54,40,693,677
+ Total Debt,438,801,598,388,238,2152,1401,2576,3824,4165
Enterprise Value,6824,6603,4796,6082,6538,12328,12424,13470,21086,17562
Total Capital,3906,4496,4282,4160,4139,6209,5527,6767,8661,9195
Total Debt/Capital (%),11.21,17.81,13.96,9.32,5.75,34.66,25.35,38.08,44.15,45.30
Total Debt / EV,0.06,0.12,0.12,0.06,0.04,0.17,0.11,0.19,0.18,0.24
EV/Sales,0.58,0.52,0.40,0.55,0.65,0.82,0.98,0.99,1.50,1.18
EV/EBITDA,8.89,9.80,8.06,12.98,12.70,14.56,21.64,18.77,22.46,14.41
EV/EBIT,10.20,12.50,10.77,17.96,16.67,19.03,30.69,25.13,30.64,19.13
EV/Cash Flow to Firm,14.93,9.06,9.60,8.79,11.20,24.31,0,15.64,27.37,31.56
EV/Free Cash Flow to Firm,11.68,7.67,8.16,7.91,9.32,20.48,0,13.75,24.43,25.67
Diluted Market Cap,7567,6529,4705,6312,7001,10611,12625,12340,17772,14084
Diluted Enterprise Value,6784,6633,4907,6109,6524,12060,13449,14094,21274,17785
EV per Share,51.84,50.11,38.95,50.28,54.31,86.68,93.50,103.82,163.59,137.86
TTM Sales,11818,12695,12115,10964,10023,14985,12738,13567,14093,14923
TTM EBITDA,768,673,595,469,515,847,574,718,939,1219
TTM Operating Income,669,528,446,339,392,648,405,536,688,918
TTM Cash Flow to Firm,457,729,499,692,584,507,-291,861,770,557
TTM Free Cash Flow to Firm,584,861,588,769,702,602,-155,980,863,684
