,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.67,0.31,0.23,0.37,0.40,0.25,0.35,0.41,0.32,0.35
Current Ratio,2.14,1.66,1.66,1.61,1.56,1.45,1.34,1.54,1.34,1.45
Quick Ratio,2.02,1.53,1.52,1.55,1.49,1.39,1.28,1.49,1.28,1.40
CFO/Avg Current Liab,0.25,0.34,0.22,0.36,0.31,0.19,-0.12,0.27,0.24,0.15
Common Equity/Total Assets,47.19,43.28,46.49,50.37,52.05,31.33,35.52,33.59,28.32,29.69
Long-Term Debt/Equity (%),9.77,16.96,13.42,8.90,5.24,36.03,20.82,41.19,54.25,58.85
Long-Term Debt/Capital (%),10.63,16.99,13.65,9.26,5.68,34.58,21.73,35.65,41.55,43.12
Long-Term Debt/Total Assets (%),5.71,9.04,7.51,5.24,3.18,16.96,10.48,19.52,24.59,27.04
Total Debt/Equity (%),10.31,17.77,13.72,8.95,5.31,36.11,24.29,44.00,57.66,61.83
Total Debt/Capital (%),11.21,17.81,13.96,9.32,5.75,34.66,25.35,38.08,44.15,45.30
Total Debt/Total Assets (%),6.02,9.47,7.68,5.27,3.23,17.00,12.22,20.85,26.13,28.41
CFO/Total Liabilities,14.82,18.28,14.13,22.45,19.87,7.18,-6.44,12.42,9.08,5.99
CFO/CapEx,3.52,5.46,5.48,8.75,4.87,5.07,-2.69,6.82,7.83,3.72
Altman's Z-Score,5.73,5.24,5.38,5.91,5.87,5.08,5.15,4.89,5.29,5.26
