,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.45,0.47,0.30,0.57,0.57,0.58,0.58,0.79,0.59,0.51
Current Ratio,1.49,1.50,1.09,1.41,1.38,1.29,1.34,1.47,1.30,1.25
Quick Ratio,1.01,1.01,0.74,1.11,1.04,0.97,0.99,1.15,0.94,0.88
CFO/Avg Current Liab,0.32,0.35,0.33,0.32,0.34,0.34,0.37,0.33,0.31,0.27
Common Equity/Total Assets,46.97,52.96,54.96,54.79,49.19,60.47,65.87,63.27,67.92,73.95
Long-Term Debt/Equity (%),38.32,33.58,29.69,62.31,72.08,53.12,59.37,91.82,74.05,87.29
Long-Term Debt/Capital (%),22.42,18.34,14.07,26.81,26.69,19.07,20.33,25.84,22.49,23.04
Long-Term Debt/Total Assets (%),14.97,13.30,11.26,22.50,21.17,16.89,18.93,25.30,22.11,24.28
Total Debt/Equity (%),49.75,48.23,64.51,80.69,102.51,88.29,85.51,125.77,101.82,112.95
Total Debt/Capital (%),29.10,26.33,30.58,34.71,37.97,31.69,29.28,35.39,30.92,29.82
Total Debt/Total Assets (%),19.43,19.10,24.47,29.13,30.11,28.07,27.27,34.66,30.40,31.43
CFO/Total Liabilities,15.66,18.30,17.82,15.89,14.22,16.33,17.26,13.27,13.35,11.73
CFO/CapEx,4.58,4.59,5.08,5.02,5.79,7.77,8.22,6.85,6.75,6.89
Altman's Z-Score,4.62,4.95,4.96,4.91,4.64,4.55,4.92,4.51,4.71,4.94
