,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,784,782,769,761,751,730,711,697,685,668
Diluted Weighted Avg Shares,797,795,789,775,772,753,730,711,700,683
Basic Weighted Avg Shares,786,784,780,764,762,743,721,704,692,677
Revenue per Share,49.66,51.38,49.48,51.42,53.19,56.26,50.91,46.35,49.68,52.38
EBITDA per Share,8.25,8.61,9.89,10.09,10.85,10.53,11.01,9.51,10.72,11.27
Operating Income per Share,7.00,7.43,8.76,8.74,9.38,9.02,9.50,8.09,8.96,9.49
"Basic EPS, GAAP",4.99,5.40,6.11,6.29,2.17,9.10,8.52,6.79,8.01,7.33
Basic EPS from Cont Ops,5.04,5.52,6.22,6.34,2.23,9.19,8.64,6.91,8.10,7.34
"Diluted EPS, GAAP",4.92,5.33,6.04,6.20,2.14,8.98,8.41,6.72,7.91,7.27
Diluted EPS from Cont Ops,4.97,5.44,6.14,6.25,2.20,9.07,8.53,6.84,8.01,7.27
Dividend per Share,1.72,1.93,2.21,2.51,2.78,3.06,3.39,3.68,3.79,4.02
Cash Flow per Share,5.51,6.40,6.99,7.19,7.83,8.66,9.57,8.82,8.72,7.79
Free Cash Flow per Basic Share,4.31,5.01,5.62,5.76,6.48,7.55,8.40,7.53,7.43,6.66
Cash & Equivalents per Share,8.19,8.90,7.09,12.31,14.41,14.95,14.65,21.84,16.83,15.14
Book Value per Share,27.23,30.78,35.23,39.00,38.90,47.88,54.35,58.64,63.94,68.98
Tangible Book Value per Share,2.79,3.84,-2.29,-3.67,-7.10,-1.81,-0.82,-2.61,-3.10,-5.08
