,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,3837,3916,3653,3771,4707,5207,5249,4876,5195,5522
+ Sales & Services Revenue,3837,3916,3653,3771,4707,5207,5249,4876,5195,5522
- Cost of Revenue,2338,2403,2249,2310,2856,3181,3203,3046,3220,3438
+ Cost of Goods & Services,2338,2403,2249,2310,2856,3181,3203,3046,3220,3438
Gross Profit,1499,1513,1404,1461,1851,2026,2046,1830,1975,2084
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1090,1024,949,1025,1270,1350,1349,1330,1383,1433
"+ Selling, General & Admin",986,920,854,915,1090,1161,1158,1143,1179,1227
+ Research & Development,104,104,95,110,180,189,191,187,204,206
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),409,489,455,436,581,676,697,500,592,651
- Non-Operating (Income) Loss,111,68,52,96,115,91,281,215,81,211
"+ Interest Expense, Net",52,52,53,68,79,78,62,70,69,34
+ Interest Expense,55,54,55,70,82,82,67,77,76,50
- Interest Income,3,2,2,2,3,4,5,7,7,16
+ Other Non-Op (Income) Loss,59,16,-1,28,36,13,219,145,12,177
Pretax Income,298,421,403,340,466,585,416,285,511,440
- Income Tax Expense (Benefit),70,84,63,80,136,36,15,31,84,85
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,228,337,340,260,330,549,401,254,427,355
- Net Extraordinary Losses (Gains),0,0,0,0,-2,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,-2,0,0,0,0,0
Income (Loss) Incl. MI,228,337,340,260,332,549,401,254,427,355
- Minority Interest,0,0,0,0,1,0,0,0,0,0
"Net Income, GAAP",228,337,340,260,331,549,401,254,427,355
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",228,337,340,260,331,549,401,254,427,355
Basic Weighted Avg Shares,185,183,181,179,180,180,180,180,180,180
"Basic EPS, GAAP",1.23,1.84,1.88,1.45,1.84,3.05,2.23,1.41,2.37,1.97
Basic EPS from Cont Ops,1.23,1.84,1.88,1.45,1.84,3.05,2.23,1.41,2.37,1.97
Diluted Weighted Avg Shares,186,184,182,180,181,181,181,181,182,181
"Diluted EPS, GAAP",1.23,1.83,1.87,1.44,1.83,3.03,2.21,1.40,2.35,1.96
Diluted EPS from Cont Ops,1.23,1.83,1.87,1.44,1.82,3.03,2.21,1.40,2.35,1.96
EBITDA,559,631,588,587,815,937,954,751,837,887
EBITDA Margin (%),14.57,16.11,16.10,15.57,17.31,18.00,18.17,15.40,16.11,16.06
EBITA,409,489,455,436,581,676,697,500,592,651
EBIT,409,489,455,436,581,676,697,500,592,651
Gross Margin (%),39.07,38.64,38.43,38.74,39.32,38.91,38.98,37.53,38.02,37.74
Operating Margin (%),10.66,12.49,12.46,11.56,12.34,12.98,13.28,10.25,11.40,11.79
Profit Margin (%),5.94,8.61,9.31,6.89,7.03,10.54,7.64,5.21,8.22,6.43
Sales per Employee,306960,313280,287638,235688,290556,306294,322025,291976,300289,310225
Dividend per Share,0.47,0.51,0.56,0.63,0.72,0.85,0.97,1.04,1.13,1.20
Depreciation Expense,150,142,133,151,234,261,257,251,245,236
