,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,11.37,12.97,12.92,12.13,12.45,13.46,15.13,13.66,12.34,10.93
Long-Term Debt/Equity (%),31.45,39.13,36.83,44.69,43.08,37.95,36.79,45.68,34.87,35.29
Long-Term Debt/Capital (%),29.15,33.32,31.69,36.12,32.63,32.36,29.16,33.36,27.34,27.14
Long-Term Debt/Total Assets (%),5.42,7.44,6.66,7.28,7.03,6.55,6.29,6.90,4.68,4.11
Total Debt/Equity (%),33.55,42.62,39.24,44.70,53.80,37.95,36.79,45.68,34.87,35.29
Total Debt/Capital (%),31.10,36.29,33.76,36.13,40.75,32.36,29.16,33.36,27.34,27.14
Total Debt/Total Assets (%),5.79,8.10,7.09,7.29,8.78,6.55,6.29,6.90,4.68,4.11
CFO/Total Liabilities,3.44,2.69,4.14,-1.96,4.47,6.15,1.79,10.06,12.36,0.10
CFO/CapEx,9.05,8.44,12.13,-4.26,6.87,14.25,4.18,32.69,89.53,0.79
Altman's Z-Score,0.54,0.63,0.57,0.53,0.61,0.65,0.63,0.51,0.55,0.47
