,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.68,0.59,0.44,0.28,0.41,0.35,0.34,0.27,0.23,0.21
Current Ratio,2.24,2.05,1.79,1.53,1.78,1.61,1.44,1.43,1.23,1.32
Quick Ratio,1.57,1.47,1.31,1.13,1.34,1.20,1.06,1.01,0.86,0.90
CFO/Avg Current Liab,0.70,0.92,0.94,0.80,0.71,0.86,0.76,0.71,0.81,0.58
Common Equity/Total Assets,-16.09,-7.32,0.55,6.13,9.88,1.10,5.98,11.40,13.97,18.85
Long-Term Debt/Equity (%),96.64,105.91,110.51,141.45,104.71,122.29,117.97,97.27,112.52,102.44
Long-Term Debt/Capital (%),151.92,110.99,93.28,85.16,76.65,94.52,84.84,74.73,73.69,67.66
Long-Term Debt/Total Assets (%),39.06,39.57,40.90,44.53,38.03,42.44,41.89,37.98,41.52,40.74
Total Debt/Equity (%),99.87,110.44,112.73,144.65,107.62,124.64,120.28,99.61,112.63,102.44
Total Debt/Capital (%),156.99,115.74,95.16,87.08,78.78,96.33,86.50,76.53,73.76,67.66
Total Debt/Total Assets (%),40.36,41.26,41.72,45.54,39.08,43.26,42.71,38.89,41.56,40.74
CFO/Total Liabilities,21.14,21.26,21.98,16.06,16.95,17.52,15.89,16.33,17.16,13.53
CFO/CapEx,5.29,4.41,4.53,5.40,3.84,3.15,3.42,3.28,3.33,1.91
Altman's Z-Score,2.80,3.03,3.48,3.11,3.75,3.20,3.32,4.17,4.77,3.71
