,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,48,47,47,47,47,48,49,50,50,51
Diluted Weighted Avg Shares,48,48,48,48,49,49,50,51,51,51
Basic Weighted Avg Shares,48,47,46,47,47,48,49,50,50,51
Revenue per Share,24.41,27.83,29.32,35.76,39.12,47.26,53.79,59.01,70.39,78.25
EBITDA per Share,5.20,5.88,6.48,7.74,8.82,10.29,11.27,13.47,17.01,18.79
Operating Income per Share,3.17,3.81,4.44,5.05,6.06,6.91,7.21,8.73,11.73,12.81
"Basic EPS, GAAP",2.15,2.72,3.21,3.29,2.60,4.72,5.17,7.35,7.77,9.57
Basic EPS from Cont Ops,2.21,2.79,3.27,3.32,2.64,4.74,5.21,7.37,7.93,9.69
"Diluted EPS, GAAP",2.12,2.66,3.13,3.23,2.54,4.62,5.07,7.20,7.60,9.48
Diluted EPS from Cont Ops,2.17,2.73,3.19,3.25,2.59,4.64,5.11,7.22,7.76,9.60
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,4.34,5.38,6.16,6.35,6.66,9.20,9.87,11.03,15.13,12.19
Free Cash Flow per Basic Share,3.52,4.16,4.80,5.17,4.92,6.28,6.99,7.67,10.58,5.80
Cash & Equivalents per Share,3.51,3.72,2.97,2.56,4.06,4.07,4.88,4.61,4.80,4.59
Book Value per Share,-5.57,-2.91,0.24,3.51,6.11,0.88,5.74,12.58,19.44,28.14
Tangible Book Value per Share,7.35,4.32,0.98,-6.93,-2.33,-10.78,-11.52,-9.10,-23.40,-15.34
