,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,2537,3036,3761,3609,5188,5386,7430,12372,18974,11101
- Cash & Cash Equivalents,156,160,118,118,164,195,238,228,241,234
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,24,32,32,17,19,21,32,29,57,47
+ Total Debt,664,778,863,1235,1145,1668,2004,2135,2919,3097
Enterprise Value,3058,3669,4518,4739,6160,6879,9228,14307,21709,14011
Total Capital,423,672,907,1418,1454,1732,2317,2790,3958,4578
Total Debt/Capital (%),156.99,115.74,95.16,87.08,78.78,96.33,86.50,76.53,73.76,67.66
Total Debt / EV,0.22,0.21,0.19,0.26,0.19,0.24,0.22,0.15,0.13,0.22
EV/Sales,2.62,2.83,3.31,2.82,3.32,3.04,3.52,4.89,6.13,3.52
EV/EBITDA,12.33,13.39,14.99,13.02,14.71,13.95,16.80,21.43,25.38,14.67
EV/EBIT,20.20,20.65,21.88,19.96,21.43,20.76,26.28,33.06,36.80,21.52
EV/Cash Flow to Firm,13.71,14.12,15.16,14.92,18.73,13.96,17.35,23.18,26.41,21.02
EV/Free Cash Flow to Firm,11.66,11.59,12.50,12.71,14.98,10.87,13.73,18.25,20.66,14.13
Diluted Market Cap,2587,3050,3836,3654,5315,5476,7545,12581,19330,11178
Diluted Enterprise Value,3119,3700,4614,4788,6316,6970,9344,14517,22065,14089
EV per Share,64.30,77.53,96.75,100.06,129.95,142.68,188.57,287.47,430.04,275.03
TTM Sales,1166,1298,1363,1681,1858,2266,2621,2924,3540,3976
TTM EBITDA,248,274,301,364,419,493,549,668,855,955
TTM Operating Income,151,178,206,237,287,331,351,433,590,651
TTM Cash Flow to Firm,223,260,298,318,329,493,532,617,822,667
TTM Free Cash Flow to Firm,262,317,361,373,411,633,672,784,1051,991
