,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,664,778,863,1235,1145,1668,2004,2135,2919,3097
ST Debt,21,32,17,27,31,31,39,50,3,0
LT Debt,642,746,846,1208,1114,1637,1966,2085,2917,3097
Total Debt/EBITDA,2.68,2.84,2.86,3.39,2.74,3.38,3.65,3.20,3.41,3.24
Net Debt/EBITDA,2.05,2.25,2.47,3.07,2.34,2.99,3.00,2.62,2.84,2.59
Total Debt/EBIT,4.38,4.38,4.18,5.20,3.98,5.03,5.71,4.93,4.95,4.76
Net Debt/EBIT,3.35,3.48,3.61,4.71,3.41,4.44,4.70,4.05,4.11,3.80
EBITDA to Interest Expense,11.83,22.94,19.99,13.14,14.06,7.73,9.02,7.72,11.57,16.10
EBITDA-CapEx/Interest Expense,9.96,18.17,15.80,11.14,11.29,5.54,6.71,5.80,8.48,10.63
EBIT to Interest Expense,7.22,14.87,13.70,8.57,9.66,5.20,5.77,5.01,7.98,10.98
Interest Expense,21,12,15,28,30,64,61,86,74,59
Common Equity/Total Assets,-16.09,-7.32,0.55,6.13,9.88,1.10,5.98,11.40,13.97,18.85
Long-Term Debt/Equity (%),96.64,105.91,110.51,141.45,104.71,122.29,117.97,97.27,112.52,102.44
Long-Term Debt/Capital (%),151.92,110.99,93.28,85.16,76.65,94.52,84.84,74.73,73.69,67.66
Long-Term Debt/Total Assets (%),39.06,39.57,40.90,44.53,38.03,42.44,41.89,37.98,41.52,40.74
Total Debt/Equity (%),99.87,110.44,112.73,144.65,107.62,124.64,120.28,99.61,112.63,102.44
Total Debt/Capital (%),156.99,115.74,95.16,87.08,78.78,96.33,86.50,76.53,73.76,67.66
Total Debt/Total Assets (%),40.36,41.26,41.72,45.54,39.08,43.26,42.71,38.89,41.56,40.74
Net Debt to Equity,76.41,87.72,97.32,130.87,92.23,110.03,99.02,81.70,93.56,81.81
Net Debt/Capital (%),190.29,120.66,94.44,85.92,76.08,95.86,79.37,68.36,65.25,56.94
EBITDA,248,274,301,364,419,493,549,668,855,955
EBITDA-CapEx,209,217,238,309,336,353,409,501,627,630
Operating Income (Loss),151,178,206,237,287,331,351,433,590,651
