,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,24.77,23.60,25.08,23.14,42.13,23.66,29.36,33.81,48.35,22.77
Price/Earnings Average,21.00,21.44,22.70,24.03,37.41,24.61,26.08,25.71,45.64,25.75
Price/Earnings High,24.98,24.33,26.37,27.09,45.82,29.59,29.57,35.07,59.20,39.37
Price/Earnings Low,17.35,18.25,18.68,19.96,28.96,20.48,19.92,13.00,31.31,18.95
Price/Book Value,-9.59,-22.01,330.12,21.72,17.92,126.50,26.46,19.77,19.34,7.74
Price/Book Value Average,-8.13,-19.99,298.74,22.55,15.91,131.54,23.50,15.03,18.25,8.76
Price/Book Value High,-9.67,-22.68,347.13,25.42,19.49,158.20,26.65,20.50,23.68,13.39
Price/Book Value Low,-6.72,-17.02,245.89,18.73,12.32,109.49,17.95,7.60,12.52,6.45
Price/Tangible Book Value,7.26,14.85,81.88,-11.00,-46.89,-10.36,-13.19,-27.30,-16.07,-14.20
Price/Tangible Book Value Average,6.16,13.49,74.10,-11.42,-41.63,-10.78,-11.71,-20.76,-15.17,-16.06
Price/Tangible Book Value High,7.32,15.31,86.10,-12.87,-51.00,-12.96,-13.28,-28.32,-19.67,-24.56
Price/Tangible Book Value Low,5.09,11.48,60.99,-9.48,-32.24,-8.97,-8.94,-10.50,-10.40,-11.82
Price/Sales,2.19,2.30,2.75,2.13,2.80,2.36,2.82,4.21,5.34,2.78
Price/Sales Average,1.85,2.09,2.49,2.21,2.48,2.46,2.51,3.20,5.04,3.15
Price/Sales High,2.20,2.38,2.89,2.49,3.04,2.96,2.84,4.37,6.54,4.82
Price/Sales Low,1.53,1.78,2.05,1.84,1.92,2.05,1.91,1.62,3.46,2.32
Price/Cash Flow,12.30,11.91,13.08,12.01,16.43,12.14,15.38,22.54,24.85,17.87
Price/Cash Flow Average,10.42,10.82,11.83,12.47,14.59,12.63,13.66,17.13,23.46,20.20
Price/Cash Flow High,12.40,12.28,13.75,14.05,17.87,15.19,15.49,23.38,30.42,30.90
Price/Cash Flow Low,8.62,9.21,9.74,10.35,11.30,10.51,10.44,8.66,16.09,14.87
Price/Free Cash Flow,10.51,9.90,10.97,10.33,13.33,9.42,12.14,17.64,19.53,11.84
Price/Free Cash Flow Average,8.91,9.00,9.93,10.73,11.84,9.80,10.78,13.41,18.44,13.38
Price/Free Cash Flow High,10.59,10.21,11.54,12.10,14.50,11.78,12.23,18.30,23.92,20.47
Price/Free Cash Flow Low,7.36,7.66,8.17,8.91,9.17,8.16,8.24,6.78,12.65,9.85
EV/Sales,2.62,2.83,3.31,2.82,3.32,3.04,3.52,4.89,6.13,3.52
EV/Sales Average,2.30,2.63,3.07,2.90,3.02,3.13,3.20,3.88,5.83,3.89
EV/Sales High,2.65,2.91,3.47,3.19,3.58,3.63,3.54,5.05,7.33,5.56
EV/Sales Low,1.98,2.31,2.63,2.53,2.46,2.72,2.61,2.29,4.24,3.06
EV/EBITDA,12.33,13.39,14.99,13.02,14.71,13.95,16.80,21.43,25.38,14.67
EV/EBITDA Average,10.81,12.43,13.88,13.41,13.39,14.39,15.29,16.99,24.14,16.19
EV/EBITDA High,12.46,13.79,15.71,14.72,15.87,16.69,16.90,22.12,30.36,23.15
EV/EBITDA Low,9.31,10.93,11.88,11.66,10.91,12.48,12.45,10.02,17.56,12.72
EV/EBIT,20.20,20.65,21.88,19.96,21.43,20.76,26.28,33.06,36.80,21.52
EV/EBIT Average,17.72,19.18,20.25,20.56,19.50,21.41,23.91,26.21,35.00,23.75
EV/EBIT High,20.41,21.27,22.92,22.57,23.11,24.83,26.43,34.13,44.02,33.96
EV/EBIT Low,15.25,16.87,17.34,17.88,15.89,18.57,19.48,15.47,25.46,18.66
Last Price,53.36,64.14,80.54,76.19,109.45,111.72,151.84,248.59,375.88,217.90
High Price,53.81,66.11,84.69,89.18,119.05,139.72,152.91,257.88,460.21,376.78
Low Price,37.38,49.60,59.99,65.70,75.25,96.70,103.00,95.58,243.37,181.36
Enterprise Value,3058,3669,4518,4739,6160,6879,9228,14307,21709,14011
Enterprise Value Average,2683,3407,4181,4881,5607,7094,8398,11342,20647,15462
Enterprise Value High,3090,3779,4732,5358,6643,8229,9281,14770,25967,22105
Enterprise Value Low,2309,2997,3579,4246,4567,6155,6839,6693,15021,12150
