,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),18.68,-1.52,15.01,23.84,14.92,17.79,17.64,17.88,20.88,19.39
Return on Assets (%),20.99,-1.79,15.46,24.99,16.54,20.74,20.41,19.59,21.94,8.46
Return on Capital (%),14.40,-4.63,10.35,15.72,9.81,11.80,11.56,11.10,12.90,11.35
Return on Invested Capital (%),31.81,-15.80,38.62,31.06,31.18,37.62,36.93,36.06,35.74,7.34
Gross Margin (%),29.07,2.42,35.87,40.06,43.05,44.58,73.12,71.89,73.54,66.32
EBITDA Margin (%),31.63,4.89,39.04,43.26,46.02,47.87,50.47,51.16,52.89,36.06
Operating Margin (%),28.82,2.24,36.08,40.06,43.05,44.58,47.42,48.39,50.74,27.00
Incremental Operating Margin (%),45.65,-734.09,688.55,100.86,85.07,92.31,87.76,57.07,71.23,-41.30
Pretax Margin (%),27.61,1.07,34.16,56.32,40.59,42.84,43.74,43.38,50.19,42.05
Profit Margin (%),28.23,-2.28,21.76,37.20,24.67,31.29,31.69,31.43,36.45,29.05
Net Income to Common Margin (%),28.23,-2.28,21.76,37.20,24.67,31.29,31.69,31.43,36.45,29.05
Effective Tax Rate (%),32.91,453.70,30.14,30.11,33.44,20.89,21.40,21.50,21.64,25.10
Dvd Payout Ratio (%),31.02,-366.29,26.30,16.17,23.65,22.02,22.55,23.64,21.22,26.98
Sustainable Growth Rate (%),12.89,-7.08,11.06,19.98,11.39,13.87,13.66,13.66,16.45,14.16
