,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,21024,24524,26563,27778,43028,41907,66353,77995,113386,110195
- Cash & Cash Equivalents,1542,2497,1481,2392,2779,1958,2886,4122,6505,1287
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,810,810,920,1080,1350,1620,2268,2781,3429,3267
+ Total Debt,799,799,3611,3564,3569,3662,4680,4754,4702,11533
Enterprise Value,21073,23633,29607,30022,45156,45213,70387,81399,115001,123694
Total Capital,9405,8967,12579,14266,15356,16860,19447,21196,23442,32999
Total Debt/Capital (%),8.50,8.91,28.71,24.98,23.24,21.72,24.07,22.43,20.06,34.95
Total Debt / EV,0.04,0.03,0.12,0.12,0.08,0.08,0.07,0.06,0.04,0.09
EV/Sales,4.32,4.68,5.57,5.30,7.45,7.22,10.51,10.94,13.86,11.06
EV/EBITDA,13.67,95.68,14.28,12.26,16.18,15.09,20.82,21.38,26.21,30.68
EV/EBIT,15.00,209.14,15.44,13.24,17.30,16.21,22.16,22.60,27.32,40.97
EV/Cash Flow to Firm,24.63,23.63,111.20,18.88,21.35,20.84,24.01,22.13,31.15,43.70
EV/Free Cash Flow to Firm,21.67,21.64,73.06,17.60,20.18,19.80,23.10,21.69,30.86,42.37
Diluted Market Cap,21707,24478,27422,28520,43858,42614,67142,78351,113762,106678
Diluted Enterprise Value,21774,23590,30472,30772,45998,45938,71204,81764,115388,120191
EV per Share,77.76,86.88,111.30,116.23,177.78,181.58,288.47,337.75,477.18,375.97
TTM Sales,4875,5051,5313,5661,6063,6258,6699,7442,8297,11181
TTM EBITDA,1542,247,2074,2449,2790,2996,3381,3807,4388,4032
TTM Operating Income,1405,113,1917,2268,2610,2790,3177,3601,4210,3019
TTM Cash Flow to Firm,856,1000,266,1590,2115,2170,2932,3678,3691,2831
TTM Free Cash Flow to Firm,973,1092,405,1705,2238,2283,3047,3754,3726,2920
