,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.49,0.58,0.34,0.28,0.15,0.35,0.19,0.19,0.16,0.16
Current Ratio,2.30,2.22,2.43,1.98,1.44,2.70,1.29,1.20,1.32,1.25
Quick Ratio,1.45,1.43,1.24,0.93,0.89,1.05,0.70,0.62,0.67,0.59
CFO/Avg Current Liab,0.42,0.72,0.64,0.43,0.13,0.20,0.41,0.24,0.35,0.33
Common Equity/Total Assets,55.92,57.83,69.15,38.82,42.17,34.95,17.31,19.46,21.98,24.73
Long-Term Debt/Equity (%),28.37,28.78,40.87,59.22,64.46,132.20,43.36,37.35,39.61,36.97
Long-Term Debt/Capital (%),22.17,21.39,23.34,33.78,39.09,55.09,56.02,48.24,49.75,43.48
Long-Term Debt/Total Assets (%),15.96,15.75,21.07,26.79,27.71,43.85,22.95,20.55,21.98,20.26
Total Debt/Equity (%),28.40,28.82,40.89,63.58,66.13,134.43,44.32,41.76,39.63,39.44
Total Debt/Capital (%),22.20,21.42,23.35,36.27,40.10,56.03,57.26,53.93,49.77,46.39
Total Debt/Total Assets (%),15.97,15.78,21.08,28.76,28.43,44.59,23.45,22.97,21.99,21.61
CFO/Total Liabilities,19.08,31.59,28.03,12.47,5.03,5.44,11.42,9.44,13.06,12.40
CFO/CapEx,5.71,9.91,9.07,8.95,2.11,3.37,5.48,5.75,8.25,6.97
Altman's Z-Score,7.77,7.63,7.27,4.14,4.68,3.33,3.51,3.58,4.09,4.19
