,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,96,96,92,95,96,97,192,189,186,181
Diluted Weighted Avg Shares,97,97,97,91,96,97,177,190,188,183
Basic Weighted Avg Shares,95,96,96,90,95,96,171,190,188,182
Revenue per Share,26.88,31.79,34.43,32.44,40.67,45.45,48.09,39.79,41.67,45.89
EBITDA per Share,5.12,6.14,7.00,5.85,5.49,6.07,5.76,5.95,7.02,7.89
Operating Income per Share,4.58,5.50,6.32,5.07,4.41,4.93,3.89,3.92,4.67,5.55
"Basic EPS, GAAP",3.06,3.67,4.15,3.37,2.75,3.07,1.91,2.18,2.97,3.47
Basic EPS from Cont Ops,3.06,3.67,4.15,3.47,2.75,3.04,1.91,2.17,3.01,3.52
"Diluted EPS, GAAP",3.02,3.63,4.11,3.35,2.73,3.06,1.84,2.18,2.97,3.46
Diluted EPS from Cont Ops,3.02,3.63,4.11,3.44,2.73,3.02,1.84,2.17,3.00,3.51
Dividend per Share,0.13,0.20,0.28,0.36,0.44,0.48,0.48,0.49,0.49,0.61
Cash Flow per Share,2.47,4.93,4.67,4.97,1.98,3.28,5.96,4.13,5.72,5.70
Free Cash Flow per Basic Share,2.04,4.43,4.15,4.42,1.04,2.31,4.87,3.41,5.02,4.88
Cash & Equivalents per Share,2.98,4.42,2.46,4.18,2.43,6.01,3.15,3.17,2.55,2.99
Book Value per Share,16.45,19.84,24.85,26.77,28.89,31.29,17.05,19.01,21.84,25.27
Tangible Book Value per Share,4.33,5.43,4.38,-1.63,-8.71,-6.80,-12.89,-11.66,-11.05,-9.73
